Index       TIME              V(A)              V(B)             V(CIN)             V(D)              V(S)              V(C)             V(_04_)           V(_05_)           V(_01_)           V(_02_)           V(_03_)           V(_00_)     
1265     1.42080000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29619667e-09    1.20000000e+00    1.19977631e+00    1.20000000e+00    1.19952642e+00    1.19999955e+00    1.46050133e-06    1.19999999e+00
1266     1.42160000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29609922e-09    1.20000000e+00    1.19985914e+00    1.20000000e+00    1.19970785e+00    1.19999947e+00    1.41993858e-06    1.19999999e+00
1267     1.42320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29602063e-09    1.20000000e+00    1.19992975e+00    1.20000000e+00    1.19985548e+00    1.19999940e+00    1.34353353e-06    1.19999999e+00
1268     1.42520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29598508e-09    1.20000000e+00    1.19996313e+00    1.20000000e+00    1.19992486e+00    1.19999941e+00    1.25652200e-06    1.19999999e+00
1269     1.42720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29597013e-09    1.20000000e+00    1.19997616e+00    1.20000000e+00    1.19995164e+00    1.19999943e+00    1.17768663e-06    1.19999999e+00
1270     1.42920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29596233e-09    1.20000000e+00    1.19998431e+00    1.20000000e+00    1.19996804e+00    1.19999947e+00    1.10613954e-06    1.19999999e+00
1271     1.43120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29595728e-09    1.20000000e+00    1.19998788e+00    1.20000000e+00    1.19997572e+00    1.19999950e+00    1.04092464e-06    1.19999999e+00
1272     1.43320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29595453e-09    1.20000000e+00    1.19999138e+00    1.20000000e+00    1.19998232e+00    1.19999954e+00    9.81383145e-07    1.19999999e+00
1273     1.43520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29595226e-09    1.20000000e+00    1.19999262e+00    1.20000000e+00    1.19998540e+00    1.19999957e+00    9.26822316e-07    1.19999999e+00
1274     1.43720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29595084e-09    1.20000000e+00    1.19999458e+00    1.20000000e+00    1.19998877e+00    1.19999960e+00    8.76743479e-07    1.19999999e+00
1275     1.43920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594968e-09    1.20000000e+00    1.19999501e+00    1.20000000e+00    1.19999026e+00    1.19999962e+00    8.30635869e-07    1.19999999e+00
1276     1.44120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594880e-09    1.20000000e+00    1.19999629e+00    1.20000000e+00    1.19999223e+00    1.19999965e+00    7.88116041e-07    1.19999999e+00
1277     1.44320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594806e-09    1.20000000e+00    1.19999639e+00    1.20000000e+00    1.19999304e+00    1.19999967e+00    7.48801153e-07    1.19999999e+00
1278     1.44520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594750e-09    1.20000000e+00    1.19999731e+00    1.20000000e+00    1.19999430e+00    1.19999969e+00    7.12392356e-07    1.19999999e+00
1279     1.44720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594689e-09    1.20000000e+00    1.19999727e+00    1.20000000e+00    1.19999478e+00    1.19999971e+00    6.78598321e-07    1.19999999e+00
1280     1.44920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594669e-09    1.20000000e+00    1.19999796e+00    1.20000000e+00    1.19999564e+00    1.19999973e+00    6.47183360e-07    1.19999999e+00
1281     1.45120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594622e-09    1.20000000e+00    1.19999786e+00    1.20000000e+00    1.19999593e+00    1.19999974e+00    6.17922682e-07    1.19999999e+00
1282     1.45320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594605e-09    1.20000000e+00    1.19999840e+00    1.20000000e+00    1.19999656e+00    1.19999976e+00    5.90628442e-07    1.19999999e+00
1283     1.45520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594574e-09    1.20000000e+00    1.19999827e+00    1.20000000e+00    1.19999674e+00    1.19999977e+00    5.65124968e-07    1.19999999e+00
1284     1.45720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594574e-09    1.20000000e+00    1.19999871e+00    1.20000000e+00    1.19999722e+00    1.19999978e+00    5.41261112e-07    1.19999999e+00
1285     1.45920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594517e-09    1.20000000e+00    1.19999858e+00    1.20000000e+00    1.19999733e+00    1.19999979e+00    5.18897984e-07    1.19999999e+00
1286     1.46120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594542e-09    1.20000000e+00    1.19999894e+00    1.20000000e+00    1.19999770e+00    1.19999981e+00    4.97912895e-07    1.19999999e+00
1287     1.46320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594496e-09    1.20000000e+00    1.19999881e+00    1.20000000e+00    1.19999777e+00    1.19999981e+00    4.78194865e-07    1.19999999e+00
1288     1.46520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594509e-09    1.20000000e+00    1.19999911e+00    1.20000000e+00    1.19999807e+00    1.19999982e+00    4.59643493e-07    1.19999999e+00
1289     1.46720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594486e-09    1.20000000e+00    1.19999899e+00    1.20000000e+00    1.19999811e+00    1.19999983e+00    4.42169240e-07    1.19999999e+00
1290     1.46920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594469e-09    1.20000000e+00    1.19999924e+00    1.20000000e+00    1.19999836e+00    1.19999984e+00    4.25689324e-07    1.19999999e+00
1291     1.47120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594465e-09    1.20000000e+00    1.19999914e+00    1.20000000e+00    1.19999838e+00    1.19999984e+00    4.10130859e-07    1.19999999e+00
1292     1.47320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594472e-09    1.20000000e+00    1.19999935e+00    1.20000000e+00    1.19999859e+00    1.19999985e+00    3.95425110e-07    1.19999999e+00
1293     1.47520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594436e-09    1.20000000e+00    1.19999925e+00    1.20000000e+00    1.19999859e+00    1.19999986e+00    3.81512266e-07    1.19999999e+00
1294     1.47720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594462e-09    1.20000000e+00    1.19999943e+00    1.20000000e+00    1.19999877e+00    1.19999986e+00    3.68334872e-07    1.19999999e+00
1295     1.47920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594411e-09    1.20000000e+00    1.19999935e+00    1.20000000e+00    1.19999877e+00    1.19999987e+00    3.55843483e-07    1.19999999e+00
1296     1.48120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594436e-09    1.20000000e+00    1.19999950e+00    1.20000000e+00    1.19999892e+00    1.19999988e+00    3.43989771e-07    1.19999999e+00
1297     1.48320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594426e-09    1.20000000e+00    1.19999942e+00    1.20000000e+00    1.19999891e+00    1.19999988e+00    3.32732586e-07    1.19999999e+00
1298     1.48520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594419e-09    1.20000000e+00    1.19999955e+00    1.20000000e+00    1.19999904e+00    1.19999988e+00    3.22031032e-07    1.19999999e+00
1299     1.48720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594406e-09    1.20000000e+00    1.19999949e+00    1.20000000e+00    1.19999903e+00    1.19999989e+00    3.11850647e-07    1.19999999e+00
1300     1.48920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594421e-09    1.20000000e+00    1.19999960e+00    1.20000000e+00    1.19999915e+00    1.19999989e+00    3.02156635e-07    1.19999999e+00
1301     1.49120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594391e-09    1.20000000e+00    1.19999954e+00    1.20000000e+00    1.19999913e+00    1.19999990e+00    2.92919967e-07    1.19999999e+00
1302     1.49320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594405e-09    1.20000000e+00    1.19999964e+00    1.20000000e+00    1.19999923e+00    1.19999990e+00    2.84110877e-07    1.19999999e+00
1303     1.49520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594395e-09    1.20000000e+00    1.19999959e+00    1.20000000e+00    1.19999922e+00    1.19999990e+00    2.75704785e-07    1.19999999e+00
1304     1.49720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594413e-09    1.20000000e+00    1.19999967e+00    1.20000000e+00    1.19999931e+00    1.19999991e+00    2.67676099e-07    1.19999999e+00
1305     1.49920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594385e-09    1.20000000e+00    1.19999963e+00    1.20000000e+00    1.19999929e+00    1.19999991e+00    2.60003904e-07    1.19999999e+00
1306     1.50120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594402e-09    1.20000000e+00    1.19999970e+00    1.20000000e+00    1.19999937e+00    1.19999991e+00    2.52666091e-07    1.19999999e+00
1307     1.50320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594374e-09    1.20000000e+00    1.19999967e+00    1.20000000e+00    1.19999935e+00    1.19999992e+00    2.45644783e-07    1.19999999e+00
1308     1.50520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594391e-09    1.20000000e+00    1.19999973e+00    1.20000000e+00    1.19999943e+00    1.19999992e+00    2.38920793e-07    1.19999999e+00
1309     1.50720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594364e-09    1.20000000e+00    1.19999970e+00    1.20000000e+00    1.19999941e+00    1.19999992e+00    2.32478774e-07    1.19999999e+00
1310     1.50920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594381e-09    1.20000000e+00    1.19999975e+00    1.20000000e+00    1.19999947e+00    1.19999992e+00    2.26302006e-07    1.19999999e+00
1311     1.51120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594374e-09    1.20000000e+00    1.19999972e+00    1.20000000e+00    1.19999946e+00    1.19999992e+00    2.20377260e-07    1.19999999e+00
1312     1.51320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594394e-09    1.20000000e+00    1.19999977e+00    1.20000000e+00    1.19999952e+00    1.19999993e+00    2.14689907e-07    1.19999999e+00
1313     1.51520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594370e-09    1.20000000e+00    1.19999975e+00    1.20000000e+00    1.19999950e+00    1.19999993e+00    2.09228500e-07    1.19999999e+00
1314     1.51720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594387e-09    1.20000000e+00    1.19999978e+00    1.20000000e+00    1.19999955e+00    1.19999993e+00    2.03980192e-07    1.19999999e+00
1315     1.51920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594362e-09    1.20000000e+00    1.19999977e+00    1.20000000e+00    1.19999954e+00    1.19999993e+00    1.98935041e-07    1.19999999e+00
1316     1.52120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594380e-09    1.20000000e+00    1.19999980e+00    1.20000000e+00    1.19999959e+00    1.19999994e+00    1.94081724e-07    1.19999999e+00
1317     1.52320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594356e-09    1.20000000e+00    1.19999978e+00    1.20000000e+00    1.19999957e+00    1.19999994e+00    1.89411578e-07    1.19999999e+00
1318     1.52520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594374e-09    1.20000000e+00    1.19999981e+00    1.20000000e+00    1.19999962e+00    1.19999994e+00    1.84914588e-07    1.19999999e+00
1319     1.52720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594350e-09    1.20000000e+00    1.19999980e+00    1.20000000e+00    1.19999960e+00    1.19999994e+00    1.80583183e-07    1.19999999e+00
1320     1.52920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594368e-09    1.20000000e+00    1.19999983e+00    1.20000000e+00    1.19999964e+00    1.19999994e+00    1.76408476e-07    1.19999999e+00
1321     1.53120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594345e-09    1.20000000e+00    1.19999981e+00    1.20000000e+00    1.19999963e+00    1.19999994e+00    1.72383826e-07    1.19999999e+00
1322     1.53320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594363e-09    1.20000000e+00    1.19999984e+00    1.20000000e+00    1.19999967e+00    1.19999994e+00    1.68501326e-07    1.19999999e+00
1323     1.53520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594360e-09    1.20000000e+00    1.19999983e+00    1.20000000e+00    1.19999965e+00    1.19999995e+00    1.64755136e-07    1.19999999e+00
1324     1.53720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594361e-09    1.20000000e+00    1.19999985e+00    1.20000000e+00    1.19999969e+00    1.19999995e+00    1.61138197e-07    1.19999999e+00
1325     1.53920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594356e-09    1.20000000e+00    1.19999984e+00    1.20000000e+00    1.19999968e+00    1.19999995e+00    1.57645359e-07    1.19999999e+00
1326     1.54120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594376e-09    1.20000000e+00    1.19999986e+00    1.20000000e+00    1.19999971e+00    1.19999995e+00    1.54270303e-07    1.19999999e+00
1327     1.54320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594355e-09    1.20000000e+00    1.19999985e+00    1.20000000e+00    1.19999970e+00    1.19999995e+00    1.51008476e-07    1.19999999e+00
1328     1.54520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594372e-09    1.20000000e+00    1.19999986e+00    1.20000000e+00    1.19999972e+00    1.19999995e+00    1.47854208e-07    1.19999999e+00
1329     1.54720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594351e-09    1.20000000e+00    1.19999986e+00    1.20000000e+00    1.19999971e+00    1.19999995e+00    1.44803463e-07    1.19999999e+00
1330     1.54920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594369e-09    1.20000000e+00    1.19999987e+00    1.20000000e+00    1.19999974e+00    1.19999995e+00    1.41851138e-07    1.19999999e+00
1331     1.55120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594348e-09    1.20000000e+00    1.19999987e+00    1.20000000e+00    1.19999973e+00    1.19999995e+00    1.38993646e-07    1.19999999e+00
1332     1.55320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594365e-09    1.20000000e+00    1.19999988e+00    1.20000000e+00    1.19999975e+00    1.19999996e+00    1.36226388e-07    1.19999999e+00
1333     1.55520000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594345e-09    1.20000000e+00    1.19999987e+00    1.20000000e+00    1.19999975e+00    1.19999996e+00    1.33546166e-07    1.19999999e+00
1334     1.55720000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594362e-09    1.20000000e+00    1.19999988e+00    1.20000000e+00    1.19999977e+00    1.19999996e+00    1.30948824e-07    1.19999999e+00
1335     1.55920000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594342e-09    1.20000000e+00    1.19999988e+00    1.20000000e+00    1.19999976e+00    1.19999996e+00    1.28431508e-07    1.19999999e+00
1336     1.56120000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594360e-09    1.20000000e+00    1.19999989e+00    1.20000000e+00    1.19999978e+00    1.19999996e+00    1.25990452e-07    1.19999999e+00
1337     1.56320000e-07    0.00000000e+00    1.20000000e+00    1.20000000e+00    0.00000000e+00    4.29594339e-09    1.20000000e+00    1.19999989e+00    1.20000000e+00    1.19999977e+00    1.19999996e+00    1.23623102e-07    1.19999999e+00
