TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
8.93750000e-08,8.93750000e-08,-2.32581992e-12,-2.79098391e-12,2.79098391e-12
8.94250000e-08,8.94250000e-08,-2.32580012e-12,-2.79096014e-12,2.79096014e-12
8.94750000e-08,8.94750000e-08,-2.32582008e-12,-2.79098410e-12,2.79098410e-12
8.95250000e-08,8.95250000e-08,-2.32579996e-12,-2.79095995e-12,2.79095995e-12
8.95750000e-08,8.95750000e-08,-2.32582024e-12,-2.79098428e-12,2.79098428e-12
8.96250000e-08,8.96250000e-08,-2.32579980e-12,-2.79095976e-12,2.79095976e-12
8.96750000e-08,8.96750000e-08,-2.32582039e-12,-2.79098447e-12,2.79098447e-12
8.97250000e-08,8.97250000e-08,-2.32579965e-12,-2.79095958e-12,2.79095958e-12
8.97750000e-08,8.97750000e-08,-2.32582055e-12,-2.79098466e-12,2.79098466e-12
8.98250000e-08,8.98250000e-08,-2.32579949e-12,-2.79095939e-12,2.79095939e-12
8.98750000e-08,8.98750000e-08,-2.32582071e-12,-2.79098485e-12,2.79098485e-12
8.99250000e-08,8.99250000e-08,-2.32579933e-12,-2.79095920e-12,2.79095920e-12
8.99750000e-08,8.99750000e-08,-2.32582086e-12,-2.79098503e-12,2.79098503e-12
9.00000000e-08,9.00000000e-08,-2.32579905e-12,-2.79095886e-12,2.79095886e-12
9.00050000e-08,9.00050000e-08,-2.32581015e-12,-2.79097218e-12,2.79097218e-12
9.00150000e-08,9.00150000e-08,-2.32581012e-12,-2.79097214e-12,2.79097214e-12
9.00350000e-08,9.00350000e-08,-2.32581012e-12,-2.79097214e-12,2.79097214e-12
9.00750000e-08,9.00750000e-08,-2.32581008e-12,-2.79097209e-12,2.79097209e-12
9.01250000e-08,9.01250000e-08,-2.32580997e-12,-2.79097196e-12,2.79097196e-12
9.01750000e-08,9.01750000e-08,-2.32581023e-12,-2.79097228e-12,2.79097228e-12
9.02250000e-08,9.02250000e-08,-2.32580981e-12,-2.79097177e-12,2.79097177e-12
9.02750000e-08,9.02750000e-08,-2.32581039e-12,-2.79097247e-12,2.79097247e-12
9.03250000e-08,9.03250000e-08,-2.32580965e-12,-2.79097158e-12,2.79097158e-12
9.03750000e-08,9.03750000e-08,-2.32581054e-12,-2.79097265e-12,2.79097265e-12
9.04250000e-08,9.04250000e-08,-2.32580950e-12,-2.79097140e-12,2.79097140e-12
9.04750000e-08,9.04750000e-08,-2.32581070e-12,-2.79097284e-12,2.79097284e-12
9.05250000e-08,9.05250000e-08,-2.32580934e-12,-2.79097121e-12,2.79097121e-12
9.05750000e-08,9.05750000e-08,-2.32581086e-12,-2.79097303e-12,2.79097303e-12
9.06250000e-08,9.06250000e-08,-2.32580918e-12,-2.79097102e-12,2.79097102e-12
9.06750000e-08,9.06750000e-08,-2.32581101e-12,-2.79097322e-12,2.79097322e-12
9.07250000e-08,9.07250000e-08,-2.32580903e-12,-2.79097083e-12,2.79097083e-12
9.07750000e-08,9.07750000e-08,-2.32581117e-12,-2.79097340e-12,2.79097340e-12
9.08250000e-08,9.08250000e-08,-2.32580887e-12,-2.79097064e-12,2.79097064e-12
9.08750000e-08,9.08750000e-08,-2.32581133e-12,-2.79097359e-12,2.79097359e-12
9.09250000e-08,9.09250000e-08,-2.32580871e-12,-2.79097046e-12,2.79097046e-12
9.09750000e-08,9.09750000e-08,-2.32581148e-12,-2.79097378e-12,2.79097378e-12
9.10250000e-08,9.10250000e-08,-2.32580856e-12,-2.79097027e-12,2.79097027e-12
9.10750000e-08,9.10750000e-08,-2.32581164e-12,-2.79097397e-12,2.79097397e-12
9.11250000e-08,9.11250000e-08,-2.32580840e-12,-2.79097008e-12,2.79097008e-12
9.11750000e-08,9.11750000e-08,-2.32581179e-12,-2.79097415e-12,2.79097415e-12
9.12250000e-08,9.12250000e-08,-2.32580824e-12,-2.79096989e-12,2.79096989e-12
9.12750000e-08,9.12750000e-08,-2.32581195e-12,-2.79097434e-12,2.79097434e-12
9.13250000e-08,9.13250000e-08,-2.32580809e-12,-2.79096971e-12,2.79096971e-12
9.13750000e-08,9.13750000e-08,-2.32581211e-12,-2.79097453e-12,2.79097453e-12
9.14250000e-08,9.14250000e-08,-2.32580793e-12,-2.79096952e-12,2.79096952e-12
9.14750000e-08,9.14750000e-08,-2.32581226e-12,-2.79097472e-12,2.79097472e-12
9.15250000e-08,9.15250000e-08,-2.32580778e-12,-2.79096933e-12,2.79096933e-12
9.15750000e-08,9.15750000e-08,-2.32581242e-12,-2.79097490e-12,2.79097490e-12
9.16250000e-08,9.16250000e-08,-2.32580762e-12,-2.79096914e-12,2.79096914e-12
9.16750000e-08,9.16750000e-08,-2.32581258e-12,-2.79097509e-12,2.79097509e-12
9.17250000e-08,9.17250000e-08,-2.32580746e-12,-2.79096896e-12,2.79096896e-12
9.17750000e-08,9.17750000e-08,-2.32581273e-12,-2.79097528e-12,2.79097528e-12
9.18250000e-08,9.18250000e-08,-2.32580731e-12,-2.79096877e-12,2.79096877e-12
9.18750000e-08,9.18750000e-08,-2.32581289e-12,-2.79097547e-12,2.79097547e-12
9.19250000e-08,9.19250000e-08,-2.32580715e-12,-2.79096858e-12,2.79096858e-12
9.19750000e-08,9.19750000e-08,-2.32581304e-12,-2.79097565e-12,2.79097565e-12
9.20250000e-08,9.20250000e-08,-2.32580699e-12,-2.79096839e-12,2.79096839e-12
9.20750000e-08,9.20750000e-08,-2.32581320e-12,-2.79097584e-12,2.79097584e-12
9.21250000e-08,9.21250000e-08,-9.45023258e-08,-1.13402791e-07,1.13402791e-07
9.21750000e-08,9.21750000e-08,-4.57382326e-07,-5.48858791e-07,5.48858791e-07
9.22250000e-08,9.22250000e-08,-1.09242233e-06,-1.31090679e-06,1.31090679e-06
9.22750000e-08,9.22750000e-08,-1.99962233e-06,-2.39954679e-06,2.39954679e-06
9.23250000e-08,9.23250000e-08,-3.17898233e-06,-3.81477879e-06,3.81477879e-06
9.23750000e-08,9.23750000e-08,-4.63050233e-06,-5.55660279e-06,5.55660279e-06
9.24250000e-08,9.24250000e-08,-6.35418233e-06,-7.62501879e-06,7.62501879e-06
9.24750000e-08,9.24750000e-08,-8.35002233e-06,-1.00200268e-05,1.00200268e-05
9.25250000e-08,9.25250000e-08,-1.06180223e-05,-1.27416268e-05,1.27416268e-05
9.25750000e-08,9.25750000e-08,-1.31581823e-05,-1.57898188e-05,1.57898188e-05
9.26250000e-08,9.26250000e-08,-1.59705023e-05,-1.91646027e-05,1.91646027e-05
9.26700000e-08,9.26700000e-08,-1.87342870e-05,-2.24811444e-05,2.24811444e-05
9.27150000e-08,9.27150000e-08,-2.17185214e-05,-2.60622256e-05,2.60622256e-05
9.27600000e-08,9.27600000e-08,-2.49232053e-05,-2.99078464e-05,2.99078464e-05
9.28050000e-08,9.28050000e-08,-2.83483388e-05,-3.40180066e-05,3.40180066e-05
9.28500000e-08,9.28500000e-08,-3.19939219e-05,-3.83927063e-05,3.83927063e-05
9.28550318e-08,9.28550318e-08,-3.24152677e-05,-3.88983212e-05,3.88983212e-05
9.28600636e-08,9.28600636e-08,-3.28393698e-05,-3.94072437e-05,3.94072437e-05
9.28701273e-08,9.28701273e-08,-3.36958431e-05,-4.04350117e-05,4.04350117e-05
9.28801909e-08,9.28801909e-08,-3.45633417e-05,-4.14760101e-05,4.14760101e-05
9.28902545e-08,9.28902545e-08,-3.54418658e-05,-4.25302389e-05,4.25302389e-05
9.29103818e-08,9.29103818e-08,-3.66803120e-05,-4.40163744e-05,4.40163744e-05
9.29227279e-08,9.29227279e-08,-2.97302008e-05,-3.56762409e-05,3.56762409e-05
9.29287810e-08,9.29287810e-08,-2.43330625e-05,-2.91996750e-05,2.91996750e-05
9.29348342e-08,9.29348342e-08,-1.83862305e-05,-2.20634765e-05,2.20634765e-05
9.29469405e-08,9.29469405e-08,-9.29164550e-06,-1.11499746e-05,1.11499746e-05
9.29590467e-08,9.29590467e-08,-4.52321685e-06,-5.42786021e-06,5.42786021e-06
9.29711530e-08,9.29711530e-08,-2.40295223e-06,-2.88354267e-06,2.88354267e-06
9.29953656e-08,9.29953656e-08,-9.65950531e-07,-1.15914064e-06,1.15914064e-06
9.30195781e-08,9.30195781e-08,-7.23340233e-07,-8.68008280e-07,8.68008280e-07
9.30680033e-08,9.30680033e-08,-4.62482548e-07,-5.54979058e-07,5.54979058e-07
9.31164284e-08,9.31164284e-08,-3.25768616e-07,-3.90922339e-07,3.90922339e-07
9.31664284e-08,9.31664284e-08,-2.37767046e-07,-2.85320455e-07,2.85320455e-07
9.32164284e-08,9.32164284e-08,-1.82960479e-07,-2.19552575e-07,2.19552575e-07
9.32664284e-08,9.32664284e-08,-1.43625355e-07,-1.72350426e-07,1.72350426e-07
9.33164284e-08,9.33164284e-08,-1.17365811e-07,-1.40838973e-07,1.40838973e-07
9.33664284e-08,9.33664284e-08,-9.61211751e-08,-1.15345410e-07,1.15345410e-07
9.34164284e-08,9.34164284e-08,-8.18049565e-08,-9.81659477e-08,9.81659477e-08
9.34664284e-08,9.34664284e-08,-6.88095984e-08,-8.25715180e-08,8.25715180e-08
9.35164284e-08,9.35164284e-08,-6.03597797e-08,-7.24317356e-08,7.24317356e-08
9.35664284e-08,9.35664284e-08,-5.16615484e-08,-6.19938581e-08,6.19938581e-08
9.36164284e-08,9.36164284e-08,-4.64280573e-08,-5.57136688e-08,5.57136688e-08
9.36664284e-08,9.36664284e-08,-4.01880782e-08,-4.82256938e-08,4.82256938e-08
9.37164284e-08,9.37164284e-08,-3.68648715e-08,-4.42378459e-08,4.42378459e-08
9.37664284e-08,9.37664284e-08,-3.21327606e-08,-3.85593128e-08,3.85593128e-08
9.38164284e-08,9.38164284e-08,-3.00154790e-08,-3.60185748e-08,3.60185748e-08
9.38664284e-08,9.38664284e-08,-2.62596436e-08,-3.15115723e-08,3.15115723e-08
9.39164284e-08,9.39164284e-08,-2.49411327e-08,-2.99293593e-08,2.99293593e-08
9.39664284e-08,9.39664284e-08,-2.18452736e-08,-2.62143283e-08,2.62143283e-08
9.40164284e-08,9.40164284e-08,-2.10768350e-08,-2.52922020e-08,2.52922020e-08
9.40664284e-08,9.40664284e-08,-1.84431592e-08,-2.21317910e-08,2.21317910e-08
9.41164284e-08,9.41164284e-08,-1.80659004e-08,-2.16790805e-08,2.16790805e-08
9.41664284e-08,9.41664284e-08,-1.57655559e-08,-1.89186671e-08,1.89186671e-08
9.42164284e-08,9.42164284e-08,-1.56740983e-08,-1.88089180e-08,1.88089180e-08
9.42664284e-08,9.42664284e-08,-1.36202174e-08,-1.63442609e-08,1.63442609e-08
9.43164284e-08,9.43164284e-08,-1.37424332e-08,-1.64909199e-08,1.64909199e-08
9.43664284e-08,9.43664284e-08,-1.18747201e-08,-1.42496641e-08,1.42496641e-08
9.44164284e-08,9.44164284e-08,-1.21598891e-08,-1.45918670e-08,1.45918670e-08
9.44664284e-08,9.44664284e-08,-1.04354278e-08,-1.25225133e-08,1.25225133e-08
9.45164284e-08,9.45164284e-08,-1.08470396e-08,-1.30164475e-08,1.30164475e-08
9.45664284e-08,9.45664284e-08,-9.23460955e-09,-1.10815315e-08,1.10815315e-08
9.46164284e-08,9.46164284e-08,-9.74583918e-09,-1.16950070e-08,1.16950070e-08
9.46664284e-08,9.46664284e-08,-8.22228798e-09,-9.86674558e-09,9.86674558e-09
9.47164284e-08,9.47164284e-08,-8.81306774e-09,-1.05756813e-08,1.05756813e-08
9.47664284e-08,9.47664284e-08,-7.36093162e-09,-8.83311795e-09,8.83311795e-09
9.48164284e-08,9.48164284e-08,-8.01600619e-09,-9.61920743e-09,9.61920743e-09
9.48664284e-08,9.48664284e-08,-6.62191115e-09,-7.94629338e-09,7.94629338e-09
9.49164284e-08,9.49164284e-08,-7.32951591e-09,-8.79541909e-09,8.79541909e-09
9.49664284e-08,9.49664284e-08,-5.98307960e-09,-7.17969552e-09,7.17969552e-09
9.50000000e-08,9.50000000e-08,-6.82634083e-09,-8.19160900e-09,8.19160900e-09
9.50050000e-08,9.50050000e-08,-6.27440503e-09,-7.52928603e-09,7.52928603e-09
9.50150000e-08,9.50150000e-08,-6.21631748e-09,-7.45958097e-09,7.45958097e-09
9.50350000e-08,9.50350000e-08,-6.10544986e-09,-7.32653984e-09,7.32653984e-09
9.50750000e-08,9.50750000e-08,-5.89590339e-09,-7.07508407e-09,7.07508407e-09
9.51250000e-08,9.51250000e-08,-5.64755595e-09,-6.77706714e-09,6.77706714e-09
9.51750000e-08,9.51750000e-08,-5.41561167e-09,-6.49873400e-09,6.49873400e-09
9.52250000e-08,9.52250000e-08,-5.19718438e-09,-6.23662125e-09,6.23662125e-09
9.52750000e-08,9.52750000e-08,-4.99233234e-09,-5.99079881e-09,5.99079881e-09
9.53250000e-08,9.53250000e-08,-4.79915000e-09,-5.75898000e-09,5.75898000e-09
9.53750000e-08,9.53750000e-08,-4.61735995e-09,-5.54083194e-09,5.54083194e-09
9.54250000e-08,9.54250000e-08,-4.44564487e-09,-5.33477385e-09,5.33477385e-09
9.54750000e-08,9.54750000e-08,-4.28359622e-09,-5.14031547e-09,5.14031547e-09
9.55250000e-08,9.55250000e-08,-4.13026198e-09,-4.95631437e-09,4.95631437e-09
9.55750000e-08,9.55750000e-08,-3.98520364e-09,-4.78224436e-09,4.78224436e-09
9.56250000e-08,9.56250000e-08,-3.84770492e-09,-4.61724591e-09,4.61724591e-09
9.56750000e-08,9.56750000e-08,-3.71734471e-09,-4.46081365e-09,4.46081365e-09
9.57250000e-08,9.57250000e-08,-3.59356532e-09,-4.31227838e-09,4.31227838e-09
9.57750000e-08,9.57750000e-08,-3.47598266e-09,-4.17117919e-09,4.17117919e-09
9.58250000e-08,9.58250000e-08,-3.36415031e-09,-4.03698037e-09,4.03698037e-09
9.58750000e-08,9.58750000e-08,-3.25772709e-09,-3.90927251e-09,3.90927251e-09
9.59250000e-08,9.59250000e-08,-3.15634764e-09,-3.78761717e-09,3.78761717e-09
9.59750000e-08,9.59750000e-08,-3.05971349e-09,-3.67165618e-09,3.67165618e-09
9.60250000e-08,9.60250000e-08,-2.96752029e-09,-3.56102434e-09,3.56102434e-09
9.60750000e-08,9.60750000e-08,-2.87950821e-09,-3.45540985e-09,3.45540985e-09
9.61250000e-08,9.61250000e-08,-2.79542098e-09,-3.35450517e-09,3.35450517e-09
9.61750000e-08,9.61750000e-08,-2.71503285e-09,-3.25803942e-09,3.25803942e-09
9.62250000e-08,9.62250000e-08,-2.63812581e-09,-3.16575098e-09,3.16575098e-09
9.62750000e-08,9.62750000e-08,-2.56450379e-09,-3.07740455e-09,3.07740455e-09
9.63250000e-08,9.63250000e-08,-2.49397982e-09,-2.99277578e-09,2.99277578e-09
9.63750000e-08,9.63750000e-08,-2.42638337e-09,-2.91166005e-09,2.91166005e-09
9.64250000e-08,9.64250000e-08,-2.36155306e-09,-2.83386367e-09,2.83386367e-09
9.64750000e-08,9.64750000e-08,-2.29934028e-09,-2.75920834e-09,2.75920834e-09
9.65250000e-08,9.65250000e-08,-2.23960494e-09,-2.68752592e-09,2.68752592e-09
9.65750000e-08,9.65750000e-08,-2.18221718e-09,-2.61866062e-09,2.61866062e-09
9.66250000e-08,9.66250000e-08,-2.12705484e-09,-2.55246581e-09,2.55246581e-09
9.66750000e-08,9.66750000e-08,-2.07400412e-09,-2.48880495e-09,2.48880495e-09
9.67250000e-08,9.67250000e-08,-2.02295803e-09,-2.42754964e-09,2.42754964e-09
9.67750000e-08,9.67750000e-08,-1.97381656e-09,-2.36857988e-09,2.36857988e-09
9.68250000e-08,9.68250000e-08,-1.92648566e-09,-2.31178279e-09,2.31178279e-09
9.68750000e-08,9.68750000e-08,-1.88087715e-09,-2.25705258e-09,2.25705258e-09
9.69250000e-08,9.69250000e-08,-1.83690807e-09,-2.20428968e-09,2.20428968e-09
9.69750000e-08,9.69750000e-08,-1.79450047e-09,-2.15340057e-09,2.15340057e-09
9.70250000e-08,9.70250000e-08,-1.75358093e-09,-2.10429712e-09,2.10429712e-09
9.70750000e-08,9.70750000e-08,-1.71408034e-09,-2.05689641e-09,2.05689641e-09
9.71250000e-08,9.71250000e-08,-1.67593352e-09,-2.01112023e-09,2.01112023e-09
9.71750000e-08,9.71750000e-08,-1.63907903e-09,-1.96689484e-09,1.96689484e-09
9.72250000e-08,9.72250000e-08,-1.60345885e-09,-1.92415062e-09,1.92415062e-09
9.72750000e-08,9.72750000e-08,-1.56901820e-09,-1.88282184e-09,1.88282184e-09
9.73250000e-08,9.73250000e-08,-1.53570531e-09,-1.84284637e-09,1.84284637e-09
9.73750000e-08,9.73750000e-08,-1.50347121e-09,-1.80416545e-09,1.80416545e-09
9.74250000e-08,9.74250000e-08,-1.47226957e-09,-1.76672348e-09,1.76672348e-09
9.74750000e-08,9.74750000e-08,-1.44205652e-09,-1.73046783e-09,1.73046783e-09
9.75250000e-08,9.75250000e-08,-1.41279052e-09,-1.69534862e-09,1.69534862e-09
9.75750000e-08,9.75750000e-08,-1.38443215e-09,-1.66131858e-09,1.66131858e-09
9.76250000e-08,9.76250000e-08,-1.35694406e-09,-1.62833287e-09,1.62833287e-09
9.76750000e-08,9.76750000e-08,-1.33029078e-09,-1.59634894e-09,1.59634894e-09
9.77250000e-08,9.77250000e-08,-1.30443866e-09,-1.56532639e-09,1.56532639e-09
9.77750000e-08,9.77750000e-08,-1.27935569e-09,-1.53522682e-09,1.53522682e-09
9.78250000e-08,9.78250000e-08,-1.25501147e-09,-1.50601377e-09,1.50601377e-09
9.78750000e-08,9.78750000e-08,-1.23137710e-09,-1.47765252e-09,1.47765252e-09
9.79250000e-08,9.79250000e-08,-1.20842506e-09,-1.45011007e-09,1.45011007e-09
9.79750000e-08,9.79750000e-08,-1.18612916e-09,-1.42335499e-09,1.42335499e-09
9.80250000e-08,9.80250000e-08,-1.16446445e-09,-1.39735734e-09,1.39735734e-09
9.80750000e-08,9.80750000e-08,-1.14340718e-09,-1.37208861e-09,1.37208861e-09
9.81250000e-08,9.81250000e-08,-1.12293468e-09,-1.34752161e-09,1.34752161e-09
9.81750000e-08,9.81750000e-08,-1.10302534e-09,-1.32363041e-09,1.32363041e-09
9.82250000e-08,9.82250000e-08,-1.08365855e-09,-1.30039026e-09,1.30039026e-09
9.82750000e-08,9.82750000e-08,-1.06481463e-09,-1.27777756e-09,1.27777756e-09
9.83250000e-08,9.83250000e-08,-1.04647478e-09,-1.25576974e-09,1.25576974e-09
9.83750000e-08,9.83750000e-08,-1.02862105e-09,-1.23434526e-09,1.23434526e-09
9.84250000e-08,9.84250000e-08,-1.01123626e-09,-1.21348351e-09,1.21348351e-09
9.84750000e-08,9.84750000e-08,-9.94304018e-10,-1.19316482e-09,1.19316482e-09
9.85250000e-08,9.85250000e-08,-9.77808618e-10,-1.17337034e-09,1.17337034e-09
9.85750000e-08,9.85750000e-08,-9.61735040e-10,-1.15408205e-09,1.15408205e-09
9.86250000e-08,9.86250000e-08,-9.46068905e-10,-1.13528269e-09,1.13528269e-09
9.86750000e-08,9.86750000e-08,-9.30796441e-10,-1.11695573e-09,1.11695573e-09
9.87250000e-08,9.87250000e-08,-9.15904456e-10,-1.09908535e-09,1.09908535e-09
9.87750000e-08,9.87750000e-08,-9.01380306e-10,-1.08165637e-09,1.08165637e-09
9.88250000e-08,9.88250000e-08,-8.87211869e-10,-1.06465424e-09,1.06465424e-09
9.88750000e-08,9.88750000e-08,-8.73387521e-10,-1.04806502e-09,1.04806502e-09
9.89250000e-08,9.89250000e-08,-8.59896108e-10,-1.03187533e-09,1.03187533e-09
9.89750000e-08,9.89750000e-08,-8.46726926e-10,-1.01607231e-09,1.01607231e-09
9.90250000e-08,9.90250000e-08,-8.33869701e-10,-1.00064364e-09,1.00064364e-09
9.90750000e-08,9.90750000e-08,-8.21314562e-10,-9.85577474e-10,9.85577474e-10
9.91250000e-08,9.91250000e-08,-8.09052030e-10,-9.70862436e-10,9.70862436e-10
9.91750000e-08,9.91750000e-08,-7.97072994e-10,-9.56487593e-10,9.56487593e-10
9.92250000e-08,9.92250000e-08,-7.85368697e-10,-9.42442437e-10,9.42442437e-10
9.92750000e-08,9.92750000e-08,-7.73930717e-10,-9.28716860e-10,9.28716860e-10
9.93250000e-08,9.93250000e-08,-7.62750955e-10,-9.15301146e-10,9.15301146e-10
9.93750000e-08,9.93750000e-08,-7.51821615e-10,-9.02185938e-10,9.02185938e-10
9.94250000e-08,9.94250000e-08,-7.41135200e-10,-8.89362240e-10,8.89362240e-10
9.94750000e-08,9.94750000e-08,-7.30684483e-10,-8.76821380e-10,8.76821380e-10
9.95250000e-08,9.95250000e-08,-7.20462516e-10,-8.64555019e-10,8.64555019e-10
9.95750000e-08,9.95750000e-08,-7.10462594e-10,-8.52555113e-10,8.52555113e-10
9.96250000e-08,9.96250000e-08,-7.00678268e-10,-8.40813921e-10,8.40813921e-10
9.96750000e-08,9.96750000e-08,-6.91103311e-10,-8.29323973e-10,8.29323973e-10
9.97250000e-08,9.97250000e-08,-6.81731731e-10,-8.18078078e-10,8.18078078e-10
9.97750000e-08,9.97750000e-08,-6.72557740e-10,-8.07069288e-10,8.07069288e-10
9.98250000e-08,9.98250000e-08,-6.63575762e-10,-7.96290914e-10,7.96290914e-10
9.98750000e-08,9.98750000e-08,-6.54780411e-10,-7.85736493e-10,7.85736493e-10
9.99250000e-08,9.99250000e-08,-6.46166496e-10,-7.75399795e-10,7.75399795e-10
9.99750000e-08,9.99750000e-08,-6.37728998e-10,-7.65274798e-10,7.65274798e-10
1.00025000e-07,1.00025000e-07,-6.29463080e-10,-7.55355696e-10,7.55355696e-10
1.00075000e-07,1.00075000e-07,-6.21364060e-10,-7.45636872e-10,7.45636872e-10
1.00125000e-07,1.00125000e-07,-6.13427425e-10,-7.36112911e-10,7.36112911e-10
1.00175000e-07,1.00175000e-07,-6.05648806e-10,-7.26778568e-10,7.26778568e-10
1.00225000e-07,1.00225000e-07,-5.98023988e-10,-7.17628786e-10,7.17628786e-10
1.00275000e-07,1.00275000e-07,-5.90548888e-10,-7.08658666e-10,7.08658666e-10
1.00325000e-07,1.00325000e-07,-5.83219566e-10,-6.99863480e-10,6.99863480e-10
1.00375000e-07,1.00375000e-07,-5.76032204e-10,-6.91238644e-10,6.91238644e-10
1.00425000e-07,1.00425000e-07,-5.68983116e-10,-6.82779740e-10,6.82779740e-10
1.00475000e-07,1.00475000e-07,-5.62068727e-10,-6.74482472e-10,6.74482472e-10
1.00525000e-07,1.00525000e-07,-5.55285588e-10,-6.66342706e-10,6.66342706e-10
1.00575000e-07,1.00575000e-07,-5.48630346e-10,-6.58356416e-10,6.58356416e-10
1.00625000e-07,1.00625000e-07,-5.42099772e-10,-6.50519726e-10,6.50519726e-10
1.00675000e-07,1.00675000e-07,-5.35690720e-10,-6.42828864e-10,6.42828864e-10
1.00725000e-07,1.00725000e-07,-5.29400162e-10,-6.35280194e-10,6.35280194e-10
1.00775000e-07,1.00775000e-07,-5.23225145e-10,-6.27870174e-10,6.27870174e-10
1.00825000e-07,1.00825000e-07,-5.17162827e-10,-6.20595392e-10,6.20595392e-10
1.00875000e-07,1.00875000e-07,-5.11210434e-10,-6.13452521e-10,6.13452521e-10
1.00925000e-07,1.00925000e-07,-5.05365297e-10,-6.06438357e-10,6.06438357e-10
1.00975000e-07,1.00975000e-07,-4.99624808e-10,-5.99549770e-10,5.99549770e-10
1.01025000e-07,1.01025000e-07,-4.93986458e-10,-5.92783749e-10,5.92783749e-10
1.01075000e-07,1.01075000e-07,-4.88447792e-10,-5.86137350e-10,5.86137350e-10
1.01125000e-07,1.01125000e-07,-4.83006450e-10,-5.79607740e-10,5.79607740e-10
1.01175000e-07,1.01175000e-07,-4.77660123e-10,-5.73192147e-10,5.73192147e-10
1.01225000e-07,1.01225000e-07,-4.72406587e-10,-5.66887904e-10,5.66887904e-10
1.01275000e-07,1.01275000e-07,-4.67243666e-10,-5.60692399e-10,5.60692399e-10
1.01325000e-07,1.01325000e-07,-4.62169265e-10,-5.54603118e-10,5.54603118e-10
1.01375000e-07,1.01375000e-07,-4.57181334e-10,-5.48617601e-10,5.48617601e-10
1.01425000e-07,1.01425000e-07,-4.52277896e-10,-5.42733476e-10,5.42733476e-10
1.01475000e-07,1.01475000e-07,-4.47457018e-10,-5.36948421e-10,5.36948421e-10
1.01525000e-07,1.01525000e-07,-4.42716833e-10,-5.31260200e-10,5.31260200e-10
1.01575000e-07,1.01575000e-07,-4.38055517e-10,-5.25666620e-10,5.25666620e-10
1.01625000e-07,1.01625000e-07,-4.33471308e-10,-5.20165570e-10,5.20165570e-10
1.01675000e-07,1.01675000e-07,-4.28962481e-10,-5.14754977e-10,5.14754977e-10
1.01725000e-07,1.01725000e-07,-4.24527373e-10,-5.09432848e-10,5.09432848e-10
1.01775000e-07,1.01775000e-07,-4.20164353e-10,-5.04197223e-10,5.04197223e-10
1.01825000e-07,1.01825000e-07,-4.15871848e-10,-4.99046218e-10,4.99046218e-10
1.01875000e-07,1.01875000e-07,-4.11648315e-10,-4.93977978e-10,4.93977978e-10
1.01925000e-07,1.01925000e-07,-4.07492267e-10,-4.88990721e-10,4.88990721e-10
1.01975000e-07,1.01975000e-07,-4.03402243e-10,-4.84082692e-10,4.84082692e-10
1.02025000e-07,1.02025000e-07,-3.99376836e-10,-4.79252204e-10,4.79252204e-10
1.02075000e-07,1.02075000e-07,-3.95414662e-10,-4.74497594e-10,4.74497594e-10
1.02125000e-07,1.02125000e-07,-3.91514387e-10,-4.69817265e-10,4.69817265e-10
1.02175000e-07,1.02175000e-07,-3.87674700e-10,-4.65209640e-10,4.65209640e-10
1.02225000e-07,1.02225000e-07,-3.83894339e-10,-4.60673207e-10,4.60673207e-10
1.02275000e-07,1.02275000e-07,-3.80172059e-10,-4.56206470e-10,4.56206470e-10
1.02325000e-07,1.02325000e-07,-3.76506663e-10,-4.51807995e-10,4.51807995e-10
1.02375000e-07,1.02375000e-07,-3.72896969e-10,-4.47476363e-10,4.47476363e-10
1.02425000e-07,1.02425000e-07,-3.69341844e-10,-4.43210213e-10,4.43210213e-10
1.02475000e-07,1.02475000e-07,-3.65840165e-10,-4.39008198e-10,4.39008198e-10
1.02525000e-07,1.02525000e-07,-3.62390855e-10,-4.34869026e-10,4.34869026e-10
1.02575000e-07,1.02575000e-07,-3.58992849e-10,-4.30791419e-10,4.30791419e-10
1.02625000e-07,1.02625000e-07,-3.55645123e-10,-4.26774148e-10,4.26774148e-10
1.02675000e-07,1.02675000e-07,-3.52346665e-10,-4.22815998e-10,4.22815998e-10
1.02725000e-07,1.02725000e-07,-3.49096503e-10,-4.18915803e-10,4.18915803e-10
1.02775000e-07,1.02775000e-07,-3.45893673e-10,-4.15072408e-10,4.15072408e-10
1.02825000e-07,1.02825000e-07,-3.42737252e-10,-4.11284702e-10,4.11284702e-10
1.02875000e-07,1.02875000e-07,-3.39626323e-10,-4.07551588e-10,4.07551588e-10
1.02925000e-07,1.02925000e-07,-3.36560008e-10,-4.03872009e-10,4.03872009e-10
1.02975000e-07,1.02975000e-07,-3.33537433e-10,-4.00244920e-10,4.00244920e-10
1.03025000e-07,1.03025000e-07,-3.30557763e-10,-3.96669316e-10,3.96669316e-10
1.03075000e-07,1.03075000e-07,-3.27620167e-10,-3.93144201e-10,3.93144201e-10
1.03125000e-07,1.03125000e-07,-3.24723848e-10,-3.89668618e-10,3.89668618e-10
1.03175000e-07,1.03175000e-07,-3.21868016e-10,-3.86241619e-10,3.86241619e-10
1.03225000e-07,1.03225000e-07,-3.19051910e-10,-3.82862292e-10,3.82862292e-10
1.03275000e-07,1.03275000e-07,-3.16274777e-10,-3.79529733e-10,3.79529733e-10
