TIME,TIME,I(VDD),{V(VDD)*I(VDD)},{-V(VDD)*I(VDD)}
4.33500000e-08,4.33500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.35500000e-08,4.35500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.37500000e-08,4.37500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.39500000e-08,4.39500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.41500000e-08,4.41500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.43500000e-08,4.43500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.45500000e-08,4.45500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.47500000e-08,4.47500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.49500000e-08,4.49500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.51500000e-08,4.51500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.53500000e-08,4.53500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.55500000e-08,4.55500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.57500000e-08,4.57500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.59500000e-08,4.59500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.61500000e-08,4.61500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.63500000e-08,4.63500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.65500000e-08,4.65500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.67500000e-08,4.67500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.69500000e-08,4.69500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.71500000e-08,4.71500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.73500000e-08,4.73500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.75500000e-08,4.75500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.77500000e-08,4.77500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.79500000e-08,4.79500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.81500000e-08,4.81500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.83500000e-08,4.83500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.85500000e-08,4.85500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.87500000e-08,4.87500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.89500000e-08,4.89500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.91500000e-08,4.91500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.93500000e-08,4.93500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.95500000e-08,4.95500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.97500000e-08,4.97500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
4.99500000e-08,4.99500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.01500000e-08,5.01500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
5.03500000e-08,5.03500000e-08,-1.49756581e-11,-1.79707897e-11,1.79707897e-11
