Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
2500     1.21575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2501     1.21625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2502     1.21675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2503     1.21725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2504     1.21775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2505     1.21825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2506     1.21875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2507     1.21925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2508     1.21975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.19999999e+00    1.20000000e+00
2509     1.22025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2510     1.22075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2511     1.22125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2512     1.22175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2513     1.22225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2514     1.22275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2515     1.22325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2516     1.22375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2517     1.22425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2518     1.22475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2519     1.22525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2520     1.22575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2521     1.22625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2522     1.22675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2523     1.22725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2524     1.22775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2525     1.22825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2526     1.22875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2527     1.22925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2528     1.22975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2529     1.23025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2530     1.23075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2531     1.23125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2532     1.23175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2533     1.23225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2534     1.23275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2535     1.23325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2536     1.23375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2537     1.23425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2538     1.23475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2539     1.23525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2540     1.23575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2541     1.23625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2542     1.23675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2543     1.23725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2544     1.23775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2545     1.23825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2546     1.23875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2547     1.23925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2548     1.23975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2549     1.24025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2550     1.24075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2551     1.24125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2552     1.24175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2553     1.24225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2554     1.24275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2555     1.24325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2556     1.24375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2557     1.24425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2558     1.24475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2559     1.24525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2560     1.24575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2561     1.24625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2562     1.24675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2563     1.24725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2564     1.24775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2565     1.24825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2566     1.24875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2567     1.24925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2568     1.24975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2569     1.25025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2570     1.25075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2571     1.25125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2572     1.25175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2573     1.25225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2574     1.25275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2575     1.25325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2576     1.25375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2577     1.25425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2578     1.25475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2579     1.25525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2580     1.25575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2581     1.25625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2582     1.25675000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2583     1.25725000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2584     1.25775000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2585     1.25825000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2586     1.25875000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2587     1.25925000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2588     1.25975000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2589     1.26025000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2590     1.26075000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2591     1.26125000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2592     1.26175000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2593     1.26225000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2594     1.26275000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2595     1.26325000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2596     1.26375000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2597     1.26425000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2598     1.26475000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2599     1.26525000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2600     1.26575000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
2601     1.26625000e-07    1.20000000e+00    1.20000000e+00    0.00000000e+00    0.00000000e+00    1.60124611e-09    4.00311526e-10    1.20000000e+00    1.20000000e+00
