Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)              V(C)       
13023    4.91975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68327939e-09    0.00000000e+00
13024    4.92025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68299336e-09    0.00000000e+00
13025    4.92075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68270711e-09    0.00000000e+00
13026    4.92125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68242124e-09    0.00000000e+00
13027    4.92175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68213561e-09    0.00000000e+00
13028    4.92225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68184985e-09    0.00000000e+00
13029    4.92275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68156435e-09    0.00000000e+00
13030    4.92325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68127905e-09    0.00000000e+00
13031    4.92375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68099389e-09    0.00000000e+00
13032    4.92425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68070889e-09    0.00000000e+00
13033    4.92475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68042394e-09    0.00000000e+00
13034    4.92525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.68013912e-09    0.00000000e+00
13035    4.92575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67985466e-09    0.00000000e+00
13036    4.92625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67957004e-09    0.00000000e+00
13037    4.92675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67928574e-09    0.00000000e+00
13038    4.92725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67900149e-09    0.00000000e+00
13039    4.92775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67871743e-09    0.00000000e+00
13040    4.92825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67843360e-09    0.00000000e+00
13041    4.92875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67814979e-09    0.00000000e+00
13042    4.92925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67786616e-09    0.00000000e+00
13043    4.92975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67758261e-09    0.00000000e+00
13044    4.93025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67729931e-09    0.00000000e+00
13045    4.93075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67701621e-09    0.00000000e+00
13046    4.93125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67673318e-09    0.00000000e+00
13047    4.93175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67645013e-09    0.00000000e+00
13048    4.93225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67616749e-09    0.00000000e+00
13049    4.93275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67588476e-09    0.00000000e+00
13050    4.93325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67560233e-09    0.00000000e+00
13051    4.93375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67531988e-09    0.00000000e+00
13052    4.93425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67503780e-09    0.00000000e+00
13053    4.93475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67475555e-09    0.00000000e+00
13054    4.93525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67447387e-09    0.00000000e+00
13055    4.93575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67419187e-09    0.00000000e+00
13056    4.93625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67391038e-09    0.00000000e+00
13057    4.93675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67362877e-09    0.00000000e+00
13058    4.93725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67334751e-09    0.00000000e+00
13059    4.93775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67306608e-09    0.00000000e+00
13060    4.93825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67278531e-09    0.00000000e+00
13061    4.93875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67250422e-09    0.00000000e+00
13062    4.93925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67222337e-09    0.00000000e+00
13063    4.93975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67194271e-09    0.00000000e+00
13064    4.94025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67166234e-09    0.00000000e+00
13065    4.94075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67138183e-09    0.00000000e+00
13066    4.94125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67110165e-09    0.00000000e+00
13067    4.94175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67082160e-09    0.00000000e+00
13068    4.94225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67054157e-09    0.00000000e+00
13069    4.94275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.67026170e-09    0.00000000e+00
13070    4.94325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66998213e-09    0.00000000e+00
13071    4.94375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66970255e-09    0.00000000e+00
13072    4.94425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66942328e-09    0.00000000e+00
13073    4.94475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66914391e-09    0.00000000e+00
13074    4.94525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66886484e-09    0.00000000e+00
13075    4.94575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66858570e-09    0.00000000e+00
13076    4.94625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66830705e-09    0.00000000e+00
13077    4.94675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66802826e-09    0.00000000e+00
13078    4.94725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66774974e-09    0.00000000e+00
13079    4.94775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66747131e-09    0.00000000e+00
13080    4.94825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66719301e-09    0.00000000e+00
13081    4.94875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66691488e-09    0.00000000e+00
13082    4.94925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66663698e-09    0.00000000e+00
13083    4.94975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66635901e-09    0.00000000e+00
13084    4.95025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66608133e-09    0.00000000e+00
13085    4.95075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66580382e-09    0.00000000e+00
13086    4.95125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66552624e-09    0.00000000e+00
13087    4.95175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66524908e-09    0.00000000e+00
13088    4.95225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66497183e-09    0.00000000e+00
13089    4.95275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66469480e-09    0.00000000e+00
13090    4.95325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66441790e-09    0.00000000e+00
13091    4.95375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66414118e-09    0.00000000e+00
13092    4.95425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66386453e-09    0.00000000e+00
13093    4.95475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66358807e-09    0.00000000e+00
13094    4.95525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66331185e-09    0.00000000e+00
13095    4.95575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66303550e-09    0.00000000e+00
13096    4.95625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66275954e-09    0.00000000e+00
13097    4.95675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66248360e-09    0.00000000e+00
13098    4.95725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66220789e-09    0.00000000e+00
13099    4.95775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66193212e-09    0.00000000e+00
13100    4.95825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66165678e-09    0.00000000e+00
13101    4.95875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66138124e-09    0.00000000e+00
13102    4.95925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66110607e-09    0.00000000e+00
13103    4.95975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66083090e-09    0.00000000e+00
13104    4.96025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66055605e-09    0.00000000e+00
13105    4.96075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66028115e-09    0.00000000e+00
13106    4.96125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.66000655e-09    0.00000000e+00
13107    4.96175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65973193e-09    0.00000000e+00
13108    4.96225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65945758e-09    0.00000000e+00
13109    4.96275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65918330e-09    0.00000000e+00
13110    4.96325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65890908e-09    0.00000000e+00
13111    4.96375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65863515e-09    0.00000000e+00
13112    4.96425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65836125e-09    0.00000000e+00
13113    4.96475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65808757e-09    0.00000000e+00
13114    4.96525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65781391e-09    0.00000000e+00
13115    4.96575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65754052e-09    0.00000000e+00
13116    4.96625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65726720e-09    0.00000000e+00
13117    4.96675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65699400e-09    0.00000000e+00
13118    4.96725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65672107e-09    0.00000000e+00
13119    4.96775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65644810e-09    0.00000000e+00
13120    4.96825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65617533e-09    0.00000000e+00
13121    4.96875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65590273e-09    0.00000000e+00
13122    4.96925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65563018e-09    0.00000000e+00
13123    4.96975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65535773e-09    0.00000000e+00
13124    4.97025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65508565e-09    0.00000000e+00
13125    4.97075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65481353e-09    0.00000000e+00
13126    4.97125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65454148e-09    0.00000000e+00
13127    4.97175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65426978e-09    0.00000000e+00
13128    4.97225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65399813e-09    0.00000000e+00
13129    4.97275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65372642e-09    0.00000000e+00
13130    4.97325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65345506e-09    0.00000000e+00
13131    4.97375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65318376e-09    0.00000000e+00
13132    4.97425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65291265e-09    0.00000000e+00
13133    4.97475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65264162e-09    0.00000000e+00
13134    4.97525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65237084e-09    0.00000000e+00
13135    4.97575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65210000e-09    0.00000000e+00
13136    4.97625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65182949e-09    0.00000000e+00
13137    4.97675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65155892e-09    0.00000000e+00
13138    4.97725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65128870e-09    0.00000000e+00
13139    4.97775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65101847e-09    0.00000000e+00
13140    4.97825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65074844e-09    0.00000000e+00
13141    4.97875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65047845e-09    0.00000000e+00
13142    4.97925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.65020874e-09    0.00000000e+00
13143    4.97975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64993906e-09    0.00000000e+00
13144    4.98025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64966949e-09    0.00000000e+00
13145    4.98075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64940011e-09    0.00000000e+00
13146    4.98125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64913095e-09    0.00000000e+00
13147    4.98175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64886179e-09    0.00000000e+00
13148    4.98225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64859279e-09    0.00000000e+00
13149    4.98275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64832400e-09    0.00000000e+00
13150    4.98325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64805522e-09    0.00000000e+00
13151    4.98375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64778658e-09    0.00000000e+00
13152    4.98425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64751815e-09    0.00000000e+00
13153    4.98475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64724983e-09    0.00000000e+00
13154    4.98525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64698174e-09    0.00000000e+00
13155    4.98575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64671361e-09    0.00000000e+00
13156    4.98625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64644567e-09    0.00000000e+00
13157    4.98675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64617789e-09    0.00000000e+00
13158    4.98725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64591016e-09    0.00000000e+00
13159    4.98775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64564276e-09    0.00000000e+00
13160    4.98825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64537535e-09    0.00000000e+00
13161    4.98875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64510807e-09    0.00000000e+00
13162    4.98925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64484099e-09    0.00000000e+00
13163    4.98975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64457404e-09    0.00000000e+00
13164    4.99025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64430710e-09    0.00000000e+00
13165    4.99075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64404044e-09    0.00000000e+00
13166    4.99125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64377381e-09    0.00000000e+00
13167    4.99175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64350727e-09    0.00000000e+00
13168    4.99225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64324116e-09    0.00000000e+00
13169    4.99275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64297489e-09    0.00000000e+00
13170    4.99325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64270881e-09    0.00000000e+00
13171    4.99375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64244290e-09    0.00000000e+00
13172    4.99425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64217709e-09    0.00000000e+00
13173    4.99475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64191147e-09    0.00000000e+00
13174    4.99525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64164590e-09    0.00000000e+00
13175    4.99575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64138050e-09    0.00000000e+00
13176    4.99625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64111519e-09    0.00000000e+00
13177    4.99675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64085012e-09    0.00000000e+00
13178    4.99725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64058512e-09    0.00000000e+00
13179    4.99775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64032019e-09    0.00000000e+00
13180    4.99825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.64005547e-09    0.00000000e+00
13181    4.99875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63979093e-09    0.00000000e+00
13182    4.99925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63952644e-09    0.00000000e+00
13183    4.99975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63926205e-09    0.00000000e+00
13184    5.00025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63899791e-09    0.00000000e+00
13185    5.00075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63873382e-09    0.00000000e+00
13186    5.00125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63846988e-09    0.00000000e+00
13187    5.00175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63820598e-09    0.00000000e+00
13188    5.00225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63794247e-09    0.00000000e+00
13189    5.00275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63767882e-09    0.00000000e+00
13190    5.00325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63741548e-09    0.00000000e+00
13191    5.00375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63715204e-09    0.00000000e+00
13192    5.00425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63688900e-09    0.00000000e+00
13193    5.00475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63662586e-09    0.00000000e+00
13194    5.00525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63636295e-09    0.00000000e+00
13195    5.00575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63610033e-09    0.00000000e+00
13196    5.00625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63583767e-09    0.00000000e+00
13197    5.00675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63557507e-09    0.00000000e+00
13198    5.00725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63531277e-09    0.00000000e+00
13199    5.00775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63505044e-09    0.00000000e+00
13200    5.00825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63478831e-09    0.00000000e+00
13201    5.00875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63452635e-09    0.00000000e+00
13202    5.00925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63426454e-09    0.00000000e+00
13203    5.00975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63400281e-09    0.00000000e+00
13204    5.01025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63374108e-09    0.00000000e+00
13205    5.01075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63347984e-09    0.00000000e+00
13206    5.01125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63321835e-09    0.00000000e+00
13207    5.01175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63295727e-09    0.00000000e+00
13208    5.01225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63269614e-09    0.00000000e+00
13209    5.01275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63243512e-09    0.00000000e+00
13210    5.01325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63217435e-09    0.00000000e+00
13211    5.01375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63191360e-09    0.00000000e+00
13212    5.01425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63165302e-09    0.00000000e+00
13213    5.01475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63139264e-09    0.00000000e+00
13214    5.01525000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63113235e-09    0.00000000e+00
13215    5.01575000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63087207e-09    0.00000000e+00
13216    5.01625000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63061210e-09    0.00000000e+00
13217    5.01675000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63035223e-09    0.00000000e+00
13218    5.01725000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.63009249e-09    0.00000000e+00
13219    5.01775000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62983277e-09    0.00000000e+00
13220    5.01825000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62957313e-09    0.00000000e+00
13221    5.01875000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62931384e-09    0.00000000e+00
13222    5.01925000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62905460e-09    0.00000000e+00
13223    5.01975000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62879540e-09    0.00000000e+00
13224    5.02025000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62853643e-09    0.00000000e+00
13225    5.02075000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62827757e-09    0.00000000e+00
13226    5.02125000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62801877e-09    0.00000000e+00
13227    5.02175000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62776026e-09    0.00000000e+00
13228    5.02225000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62750167e-09    0.00000000e+00
13229    5.02275000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62724329e-09    0.00000000e+00
13230    5.02325000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62698503e-09    0.00000000e+00
13231    5.02375000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62672695e-09    0.00000000e+00
13232    5.02425000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62646891e-09    0.00000000e+00
13233    5.02475000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.62621104e-09    0.00000000e+00
