TIME,V(_00_),V(_01_),V(_02_),V(_03_),V(_04_)
4.71679783e-11,8.70738692e-01,7.14241207e-02,1.19391119e+00,2.29866256e-02,1.19935300e+00
4.72461033e-11,8.70804910e-01,7.13303825e-02,1.19398428e+00,2.25832469e-02,1.19936313e+00
4.73242283e-11,8.70865173e-01,7.12360268e-02,1.19405649e+00,2.21867899e-02,1.19937311e+00
4.74023533e-11,8.70919496e-01,7.11410732e-02,1.19412785e+00,2.17971412e-02,1.19938293e+00
4.74804783e-11,8.70967894e-01,7.10455410e-02,1.19419834e+00,2.14141889e-02,1.19939259e+00
4.75586033e-11,8.71010382e-01,7.09494492e-02,1.19426799e+00,2.10378228e-02,1.19940211e+00
4.76367283e-11,8.71046975e-01,7.08528168e-02,1.19433681e+00,2.06679344e-02,1.19941147e+00
4.77148533e-11,8.71077689e-01,7.07556623e-02,1.19440481e+00,2.03044168e-02,1.19942069e+00
4.77929783e-11,8.71102540e-01,7.06580042e-02,1.19447199e+00,1.99471647e-02,1.19942977e+00
4.78711033e-11,8.71121543e-01,7.05598608e-02,1.19453836e+00,1.95960744e-02,1.19943870e+00
4.79492283e-11,8.71134714e-01,7.04612502e-02,1.19460394e+00,1.92510437e-02,1.19944749e+00
4.80273533e-11,8.71142069e-01,7.03621901e-02,1.19466874e+00,1.89119723e-02,1.19945614e+00
4.81054783e-11,8.71143625e-01,7.02626982e-02,1.19473275e+00,1.85787608e-02,1.19946466e+00
4.81836033e-11,8.71139397e-01,7.01627920e-02,1.19479600e+00,1.82513119e-02,1.19947305e+00
4.82617283e-11,8.71129402e-01,7.00624887e-02,1.19485850e+00,1.79295296e-02,1.19948130e+00
4.83398533e-11,8.71113656e-01,6.99618052e-02,1.19492024e+00,1.76133192e-02,1.19948943e+00
4.84179783e-11,8.71092176e-01,6.98607585e-02,1.19498125e+00,1.73025877e-02,1.19949742e+00
4.84961033e-11,8.71064979e-01,6.97593652e-02,1.19504152e+00,1.69972434e-02,1.19950530e+00
4.85742283e-11,8.71032082e-01,6.96576416e-02,1.19510107e+00,1.66971961e-02,1.19951305e+00
4.86523533e-11,8.70993501e-01,6.95556040e-02,1.19515991e+00,1.64023570e-02,1.19952067e+00
4.87304783e-11,8.70949253e-01,6.94532685e-02,1.19521804e+00,1.61126387e-02,1.19952818e+00
4.88086033e-11,8.70899355e-01,6.93506508e-02,1.19527548e+00,1.58279550e-02,1.19953557e+00
4.88867283e-11,8.70843825e-01,6.92477665e-02,1.19533223e+00,1.55482213e-02,1.19954285e+00
4.89648533e-11,8.70782680e-01,6.91446312e-02,1.19538829e+00,1.52733541e-02,1.19955001e+00
4.90429783e-11,8.70715936e-01,6.90412601e-02,1.19544369e+00,1.50032714e-02,1.19955706e+00
4.91211033e-11,8.70643612e-01,6.89376681e-02,1.19549842e+00,1.47378924e-02,1.19956400e+00
4.91992283e-11,8.70565725e-01,6.88338702e-02,1.19555250e+00,1.44771376e-02,1.19957082e+00
4.92773533e-11,8.70482292e-01,6.87298810e-02,1.19560592e+00,1.42209288e-02,1.19957755e+00
4.93554783e-11,8.70393330e-01,6.86257150e-02,1.19565871e+00,1.39691890e-02,1.19958417e+00
4.94336033e-11,8.70298858e-01,6.85213864e-02,1.19571086e+00,1.37218425e-02,1.19959068e+00
4.95117283e-11,8.70198893e-01,6.84169094e-02,1.19576239e+00,1.34788146e-02,1.19959709e+00
4.95898533e-11,8.70093453e-01,6.83122978e-02,1.19581330e+00,1.32400320e-02,1.19960340e+00
4.96679783e-11,8.69982555e-01,6.82075654e-02,1.19586360e+00,1.30054225e-02,1.19960962e+00
4.97461033e-11,8.69866218e-01,6.81027257e-02,1.19591329e+00,1.27749151e-02,1.19961573e+00
4.98242283e-11,8.69744458e-01,6.79977920e-02,1.19596240e+00,1.25484400e-02,1.19962175e+00
4.99023533e-11,8.69617295e-01,6.78927775e-02,1.19601091e+00,1.23259283e-02,1.19962768e+00
4.99804783e-11,8.69484745e-01,6.77876952e-02,1.19605884e+00,1.21073125e-02,1.19963351e+00
5.00586033e-11,8.69346827e-01,6.76825579e-02,1.19610619e+00,1.18925260e-02,1.19963925e+00
5.01367283e-11,8.69203559e-01,6.75773782e-02,1.19615298e+00,1.16815034e-02,1.19964490e+00
5.02148533e-11,8.69054959e-01,6.74721685e-02,1.19619920e+00,1.14741801e-02,1.19965046e+00
5.02929783e-11,8.68901045e-01,6.73669412e-02,1.19624487e+00,1.12704930e-02,1.19965594e+00
5.03711033e-11,8.68741834e-01,6.72617083e-02,1.19629000e+00,1.10703796e-02,1.19966133e+00
5.04492283e-11,8.68577345e-01,6.71564817e-02,1.19633458e+00,1.08737788e-02,1.19966663e+00
5.05273533e-11,8.68407596e-01,6.70512733e-02,1.19637863e+00,1.06806301e-02,1.19967186e+00
5.06054783e-11,8.68232605e-01,6.69460945e-02,1.19642214e+00,1.04908743e-02,1.19967700e+00
5.06836033e-11,8.68052390e-01,6.68409568e-02,1.19646514e+00,1.03044531e-02,1.19968206e+00
5.07617283e-11,8.67866969e-01,6.67358715e-02,1.19650762e+00,1.01213091e-02,1.19968704e+00
5.08398533e-11,8.67676360e-01,6.66308495e-02,1.19654959e+00,9.94138587e-03,1.19969194e+00
5.09179783e-11,8.67480582e-01,6.65259019e-02,1.19659106e+00,9.76462792e-03,1.19969677e+00
5.09961033e-11,8.67279652e-01,6.64210394e-02,1.19663203e+00,9.59098067e-03,1.19970152e+00
5.10742283e-11,8.67073588e-01,6.63162725e-02,1.19667251e+00,9.42039045e-03,1.19970619e+00
5.11523533e-11,8.66862409e-01,6.62116118e-02,1.19671250e+00,9.25280450e-03,1.19971079e+00
5.12304783e-11,8.66646133e-01,6.61070674e-02,1.19675201e+00,9.08817090e-03,1.19971533e+00
5.13086033e-11,8.66424778e-01,6.60026495e-02,1.19679105e+00,8.92643860e-03,1.19971979e+00
5.13867283e-11,8.66198361e-01,6.58983680e-02,1.19682962e+00,8.76755743e-03,1.19972417e+00
5.14648533e-11,8.65966901e-01,6.57942328e-02,1.19686772e+00,8.61147802e-03,1.19972850e+00
5.15429783e-11,8.65730416e-01,6.56902535e-02,1.19690537e+00,8.45815184e-03,1.19973275e+00
5.16211033e-11,8.65488924e-01,6.55864395e-02,1.19694257e+00,8.30753117e-03,1.19973694e+00
5.16992283e-11,8.65242443e-01,6.54828004e-02,1.19697932e+00,8.15956909e-03,1.19974106e+00
5.17773533e-11,8.64990991e-01,6.53793451e-02,1.19701563e+00,8.01421946e-03,1.19974511e+00
5.18554783e-11,8.64734585e-01,6.52760829e-02,1.19705150e+00,7.87143693e-03,1.19974911e+00
5.19336033e-11,8.64473244e-01,6.51730226e-02,1.19708695e+00,7.73117688e-03,1.19975304e+00
5.20117283e-11,8.64206986e-01,6.50701730e-02,1.19712196e+00,7.59339548e-03,1.19975691e+00
5.20898533e-11,8.63935829e-01,6.49675427e-02,1.19715656e+00,7.45804962e-03,1.19976071e+00
5.21679783e-11,8.63659789e-01,6.48651402e-02,1.19719074e+00,7.32509689e-03,1.19976446e+00
5.22461033e-11,8.63378886e-01,6.47629739e-02,1.19722451e+00,7.19449565e-03,1.19976815e+00
5.23242283e-11,8.63093135e-01,6.46610519e-02,1.19725788e+00,7.06620491e-03,1.19977179e+00
5.24023533e-11,8.62802554e-01,6.45593824e-02,1.19729085e+00,6.94018441e-03,1.19977536e+00
5.24804783e-11,8.62507158e-01,6.44579733e-02,1.19732341e+00,6.81639455e-03,1.19977888e+00
5.25586033e-11,8.62206962e-01,6.43568324e-02,1.19735559e+00,6.69479642e-03,1.19978234e+00
5.26367283e-11,8.61901979e-01,6.42559674e-02,1.19738738e+00,6.57535175e-03,1.19978575e+00
5.27148533e-11,8.61592224e-01,6.41553859e-02,1.19741879e+00,6.45802294e-03,1.19978911e+00
5.27929783e-11,8.61277709e-01,6.40550953e-02,1.19744983e+00,6.34277300e-03,1.19979241e+00
5.28711033e-11,8.60958446e-01,6.39551029e-02,1.19748049e+00,6.22956560e-03,1.19979567e+00
5.29492283e-11,8.60634446e-01,6.38554161e-02,1.19751078e+00,6.11836501e-03,1.19979887e+00
5.30273533e-11,8.60305721e-01,6.37560418e-02,1.19754071e+00,6.00913612e-03,1.19980202e+00
5.31054783e-11,8.59972281e-01,6.36569871e-02,1.19757028e+00,5.90184441e-03,1.19980512e+00
5.31836033e-11,8.59634135e-01,6.35582589e-02,1.19759949e+00,5.79645596e-03,1.19980817e+00
5.32617283e-11,8.59291293e-01,6.34598639e-02,1.19762835e+00,5.69293741e-03,1.19981118e+00
5.33398533e-11,8.58943764e-01,6.33618088e-02,1.19765687e+00,5.59125599e-03,1.19981414e+00
5.34179783e-11,8.58591555e-01,6.32641002e-02,1.19768504e+00,5.49137949e-03,1.19981705e+00
5.34961033e-11,8.58234675e-01,6.31667446e-02,1.19771288e+00,5.39327624e-03,1.19981991e+00
5.35742283e-11,8.57873130e-01,6.30697483e-02,1.19774038e+00,5.29691511e-03,1.19982274e+00
5.36523533e-11,8.57506928e-01,6.29731175e-02,1.19776755e+00,5.20226553e-03,1.19982551e+00
5.37304783e-11,8.57136075e-01,6.28768586e-02,1.19779439e+00,5.10929742e-03,1.19982825e+00
5.38086033e-11,8.56760576e-01,6.27809775e-02,1.19782091e+00,5.01798125e-03,1.19983094e+00
5.38867283e-11,8.56380438e-01,6.26854803e-02,1.19784712e+00,4.92828798e-03,1.19983359e+00
5.39648533e-11,8.55995666e-01,6.25903729e-02,1.19787301e+00,4.84018907e-03,1.19983619e+00
5.40429783e-11,8.55606265e-01,6.24956611e-02,1.19789858e+00,4.75365647e-03,1.19983876e+00
5.41211033e-11,8.55212238e-01,6.24013506e-02,1.19792385e+00,4.66866262e-03,1.19984129e+00
5.41992283e-11,8.54813591e-01,6.23074471e-02,1.19794882e+00,4.58518044e-03,1.19984377e+00
5.42773533e-11,8.54410326e-01,6.22139561e-02,1.19797349e+00,4.50318331e-03,1.19984622e+00
5.43554783e-11,8.54002448e-01,6.21208833e-02,1.19799786e+00,4.42264506e-03,1.19984863e+00
5.44336033e-11,8.53589960e-01,6.20282338e-02,1.19802193e+00,4.34353999e-03,1.19985100e+00
5.45117283e-11,8.53172865e-01,6.19360132e-02,1.19804572e+00,4.26584284e-03,1.19985333e+00
5.45898533e-11,8.52751164e-01,6.18442266e-02,1.19806922e+00,4.18952878e-03,1.19985563e+00
5.46679783e-11,8.52324862e-01,6.17528793e-02,1.19809244e+00,4.11457342e-03,1.19985789e+00
5.47461033e-11,8.51893959e-01,6.16619763e-02,1.19811538e+00,4.04095277e-03,1.19986012e+00
5.48242283e-11,8.51458457e-01,6.15715227e-02,1.19813805e+00,3.96864330e-03,1.19986231e+00
5.49023533e-11,8.51018359e-01,6.14815234e-02,1.19816044e+00,3.89762184e-03,1.19986447e+00
5.49804783e-11,8.50573665e-01,6.13919835e-02,1.19818256e+00,3.82786565e-03,1.19986659e+00
5.50586033e-11,8.50124376e-01,6.13029076e-02,1.19820442e+00,3.75935238e-03,1.19986868e+00
5.51367283e-11,8.49670494e-01,6.12143006e-02,1.19822602e+00,3.69206007e-03,1.19987074e+00
5.52148533e-11,8.49212019e-01,6.11261671e-02,1.19824735e+00,3.62596713e-03,1.19987276e+00
5.52929783e-11,8.48748952e-01,6.10385119e-02,1.19826843e+00,3.56105236e-03,1.19987476e+00
5.53711033e-11,8.48281293e-01,6.09513395e-02,1.19828926e+00,3.49729493e-03,1.19987672e+00
5.54492283e-11,8.47809042e-01,6.08646544e-02,1.19830983e+00,3.43467436e-03,1.19987865e+00
5.55273533e-11,8.47332199e-01,6.07784610e-02,1.19833016e+00,3.37317053e-03,1.19988055e+00
5.56054783e-11,8.46850764e-01,6.06927639e-02,1.19835025e+00,3.31276367e-03,1.19988242e+00
5.56836033e-11,8.46364736e-01,6.06075673e-02,1.19837009e+00,3.25343438e-03,1.19988427e+00
5.57617283e-11,8.45874115e-01,6.05228755e-02,1.19838969e+00,3.19516356e-03,1.19988608e+00
5.58398533e-11,8.45378901e-01,6.04386927e-02,1.19840906e+00,3.13793247e-03,1.19988786e+00
5.59179783e-11,8.44879091e-01,6.03550232e-02,1.19842820e+00,3.08172268e-03,1.19988962e+00
5.59961033e-11,8.44374685e-01,6.02718711e-02,1.19844710e+00,3.02651610e-03,1.19989135e+00
5.60742283e-11,8.43865683e-01,6.01892404e-02,1.19846578e+00,2.97229494e-03,1.19989305e+00
5.61523533e-11,8.43352082e-01,6.01071353e-02,1.19848423e+00,2.91904174e-03,1.19989473e+00
5.62304783e-11,8.42833882e-01,6.00255596e-02,1.19850247e+00,2.86673932e-03,1.19989638e+00
5.63086033e-11,8.42311080e-01,5.99445173e-02,1.19852048e+00,2.81537082e-03,1.19989800e+00
5.63867283e-11,8.41783675e-01,5.98640123e-02,1.19853828e+00,2.76491967e-03,1.19989960e+00
5.64648533e-11,8.41251665e-01,5.97840485e-02,1.19855586e+00,2.71536960e-03,1.19990117e+00
5.65429783e-11,8.40715049e-01,5.97046296e-02,1.19857323e+00,2.66670460e-03,1.19990272e+00
5.66211033e-11,8.40173824e-01,5.96257595e-02,1.19859039e+00,2.61890898e-03,1.19990424e+00
5.66992283e-11,8.39627988e-01,5.95474418e-02,1.19860735e+00,2.57196727e-03,1.19990574e+00
5.67773533e-11,8.39077539e-01,5.94696801e-02,1.19862410e+00,2.52586434e-03,1.19990722e+00
5.68554783e-11,8.38522474e-01,5.93924783e-02,1.19864065e+00,2.48058526e-03,1.19990867e+00
5.69336033e-11,8.37962792e-01,5.93158397e-02,1.19865700e+00,2.43611540e-03,1.19991011e+00
5.70117283e-11,8.37398488e-01,5.92397681e-02,1.19867316e+00,2.39244039e-03,1.19991151e+00
5.70898533e-11,8.36829562e-01,5.91642669e-02,1.19868912e+00,2.34954609e-03,1.19991290e+00
5.71679783e-11,8.36256010e-01,5.90893397e-02,1.19870489e+00,2.30741863e-03,1.19991426e+00
5.72461033e-11,8.35677829e-01,5.90149898e-02,1.19872047e+00,2.26604437e-03,1.19991561e+00
5.73242283e-11,8.35095017e-01,5.89412207e-02,1.19873586e+00,2.22540991e-03,1.19991693e+00
5.74023533e-11,8.34507570e-01,5.88680358e-02,1.19875107e+00,2.18550209e-03,1.19991823e+00
5.74804783e-11,8.33915485e-01,5.87954384e-02,1.19876609e+00,2.14630799e-03,1.19991951e+00
5.75586033e-11,8.33318760e-01,5.87234319e-02,1.19878094e+00,2.10781491e-03,1.19992077e+00
5.76367283e-11,8.32717391e-01,5.86520195e-02,1.19879560e+00,2.07001036e-03,1.19992201e+00
5.77148533e-11,8.32111374e-01,5.85812046e-02,1.19881009e+00,2.03288211e-03,1.19992324e+00
5.77929783e-11,8.31500706e-01,5.85109904e-02,1.19882440e+00,1.99641809e-03,1.19992444e+00
5.78711033e-11,8.30885385e-01,5.84413800e-02,1.19883855e+00,1.96060649e-03,1.19992562e+00
5.79492283e-11,8.30265405e-01,5.83723767e-02,1.19885252e+00,1.92543569e-03,1.19992679e+00
5.80273533e-11,8.29640765e-01,5.83039836e-02,1.19886632e+00,1.89089428e-03,1.19992794e+00
5.81054783e-11,8.29011459e-01,5.82362039e-02,1.19887996e+00,1.85697103e-03,1.19992906e+00
5.81836033e-11,8.28377485e-01,5.81690407e-02,1.19889344e+00,1.82365494e-03,1.19993018e+00
5.82617283e-11,8.27738838e-01,5.81024971e-02,1.19890675e+00,1.79093520e-03,1.19993127e+00
5.83398533e-11,8.27095515e-01,5.80365760e-02,1.19891990e+00,1.75880116e-03,1.19993235e+00
5.84179783e-11,8.26447511e-01,5.79712807e-02,1.19893290e+00,1.72724239e-03,1.19993341e+00
5.84961033e-11,8.25794824e-01,5.79066141e-02,1.19894573e+00,1.69624863e-03,1.19993445e+00
5.85742283e-11,8.25137447e-01,5.78425793e-02,1.19895842e+00,1.66580982e-03,1.19993548e+00
5.86523533e-11,8.24475379e-01,5.77791792e-02,1.19897095e+00,1.63591604e-03,1.19993649e+00
5.87304783e-11,8.23808614e-01,5.77164168e-02,1.19898333e+00,1.60655759e-03,1.19993748e+00
5.88086033e-11,8.23137147e-01,5.76542950e-02,1.19899556e+00,1.57772491e-03,1.19993846e+00
5.88867283e-11,8.22460976e-01,5.75928169e-02,1.19900764e+00,1.54940863e-03,1.19993943e+00
5.89648533e-11,8.21780095e-01,5.75319853e-02,1.19901958e+00,1.52159953e-03,1.19994038e+00
5.90429783e-11,8.21094499e-01,5.74718031e-02,1.19903138e+00,1.49428856e-03,1.19994131e+00
5.91211033e-11,8.20404186e-01,5.74122734e-02,1.19904303e+00,1.46746682e-03,1.19994223e+00
5.91992283e-11,8.19709149e-01,5.73533989e-02,1.19905455e+00,1.44112560e-03,1.19994313e+00
5.92773533e-11,8.19009384e-01,5.72951825e-02,1.19906592e+00,1.41525630e-03,1.19994403e+00
5.93554783e-11,8.18304887e-01,5.72376272e-02,1.19907716e+00,1.38985051e-03,1.19994490e+00
5.94336033e-11,8.17595652e-01,5.71807358e-02,1.19908826e+00,1.36489994e-03,1.19994577e+00
5.95117283e-11,8.16881676e-01,5.71245110e-02,1.19909923e+00,1.34039648e-03,1.19994661e+00
5.95898533e-11,8.16162953e-01,5.70689559e-02,1.19911007e+00,1.31633212e-03,1.19994745e+00
5.96679783e-11,8.15439478e-01,5.70140732e-02,1.19912078e+00,1.29269904e-03,1.19994827e+00
5.97461033e-11,8.14711246e-01,5.69598658e-02,1.19913136e+00,1.26948953e-03,1.19994908e+00
5.98242283e-11,8.13978252e-01,5.69063365e-02,1.19914181e+00,1.24669601e-03,1.19994988e+00
5.99023533e-11,8.13240491e-01,5.68534880e-02,1.19915213e+00,1.22431106e-03,1.19995067e+00
5.99804783e-11,8.12497958e-01,5.68013234e-02,1.19916233e+00,1.20232738e-03,1.19995144e+00
6.00586033e-11,8.11750648e-01,5.67498453e-02,1.19917241e+00,1.18073779e-03,1.19995220e+00
6.01367283e-11,8.10998554e-01,5.66990566e-02,1.19918237e+00,1.15953525e-03,1.19995295e+00
6.02148533e-11,8.10241673e-01,5.66489601e-02,1.19919221e+00,1.13871284e-03,1.19995369e+00
6.02929783e-11,8.09479998e-01,5.65995586e-02,1.19920193e+00,1.11826377e-03,1.19995441e+00
6.03711033e-11,8.08713524e-01,5.65508550e-02,1.19921153e+00,1.09818137e-03,1.19995513e+00
6.04492283e-11,8.07942245e-01,5.65028521e-02,1.19922102e+00,1.07845906e-03,1.19995583e+00
6.05273533e-11,8.07166156e-01,5.64555527e-02,1.19923039e+00,1.05909043e-03,1.19995652e+00
6.06054783e-11,8.06385251e-01,5.64089596e-02,1.19923965e+00,1.04006914e-03,1.19995720e+00
6.06836033e-11,8.05599523e-01,5.63630757e-02,1.19924880e+00,1.02138897e-03,1.19995787e+00
6.07617283e-11,8.04808968e-01,5.63179038e-02,1.19925784e+00,1.00304384e-03,1.19995853e+00
6.08398533e-11,8.04013580e-01,5.62734467e-02,1.19926677e+00,9.85027739e-04,1.19995918e+00
6.09179783e-11,8.03213352e-01,5.62297074e-02,1.19927559e+00,9.67334788e-04,1.19995982e+00
6.09961033e-11,8.02408277e-01,5.61866886e-02,1.19928431e+00,9.49959203e-04,1.19996045e+00
6.10742283e-11,8.01598351e-01,5.61443932e-02,1.19929292e+00,9.32895307e-04,1.19996107e+00
6.11523533e-11,8.00783567e-01,5.61028242e-02,1.19930143e+00,9.16137522e-04,1.19996168e+00
6.12304783e-11,7.99963918e-01,5.60619844e-02,1.19930983e+00,8.99680370e-04,1.19996228e+00
6.13086033e-11,7.99139399e-01,5.60218767e-02,1.19931814e+00,8.83518470e-04,1.19996287e+00
6.13867283e-11,7.98310002e-01,5.59825041e-02,1.19932634e+00,8.67646538e-04,1.19996345e+00
6.14648533e-11,7.97475721e-01,5.59438693e-02,1.19933445e+00,8.52059382e-04,1.19996403e+00
6.15429783e-11,7.96636549e-01,5.59059755e-02,1.19934246e+00,8.36751906e-04,1.19996459e+00
6.16211033e-11,7.95792480e-01,5.58688256e-02,1.19935037e+00,8.21719101e-04,1.19996515e+00
6.16992283e-11,7.94943507e-01,5.58324224e-02,1.19935818e+00,8.06956051e-04,1.19996569e+00
6.17773533e-11,7.94089623e-01,5.57967691e-02,1.19936591e+00,7.92457925e-04,1.19996623e+00
6.18554783e-11,7.93230822e-01,5.57618686e-02,1.19937354e+00,7.78219979e-04,1.19996676e+00
6.19336033e-11,7.92367094e-01,5.57277240e-02,1.19938108e+00,7.64237554e-04,1.19996728e+00
6.20117283e-11,7.91498435e-01,5.56943382e-02,1.19938852e+00,7.50506074e-04,1.19996779e+00
6.20898533e-11,7.90624836e-01,5.56617144e-02,1.19939588e+00,7.37021043e-04,1.19996830e+00
6.21679783e-11,7.89746291e-01,5.56298556e-02,1.19940315e+00,7.23778048e-04,1.19996879e+00
6.22461033e-11,7.88862791e-01,5.55987650e-02,1.19941033e+00,7.10772753e-04,1.19996928e+00
6.23242283e-11,7.87974329e-01,5.55684457e-02,1.19941743e+00,6.98000900e-04,1.19996976e+00
6.24023533e-11,7.87080897e-01,5.55389008e-02,1.19942444e+00,6.85458306e-04,1.19997024e+00
6.24804783e-11,7.86182489e-01,5.55101335e-02,1.19943136e+00,6.73140865e-04,1.19997070e+00
6.25586033e-11,7.85279095e-01,5.54821471e-02,1.19943821e+00,6.61044541e-04,1.19997116e+00
6.26367283e-11,7.84370708e-01,5.54549447e-02,1.19944497e+00,6.49165372e-04,1.19997161e+00
6.27148533e-11,7.83457320e-01,5.54285296e-02,1.19945165e+00,6.37499468e-04,1.19997206e+00
6.27929783e-11,7.82538922e-01,5.54029051e-02,1.19945825e+00,6.26043006e-04,1.19997250e+00
6.28711033e-11,7.81615507e-01,5.53780745e-02,1.19946476e+00,6.14792233e-04,1.19997293e+00
6.29492283e-11,7.80687065e-01,5.53540412e-02,1.19947121e+00,6.03743462e-04,1.19997335e+00
6.30273533e-11,7.79753589e-01,5.53308086e-02,1.19947757e+00,5.92893073e-04,1.19997377e+00
6.31054783e-11,7.78815070e-01,5.53083800e-02,1.19948386e+00,5.82237508e-04,1.19997418e+00
6.31836033e-11,7.77871498e-01,5.52867589e-02,1.19949007e+00,5.71773277e-04,1.19997458e+00
6.32617283e-11,7.76922866e-01,5.52659488e-02,1.19949620e+00,5.61496948e-04,1.19997498e+00
6.33398533e-11,7.75969164e-01,5.52459533e-02,1.19950227e+00,5.51405154e-04,1.19997537e+00
6.34179783e-11,7.75010382e-01,5.52267757e-02,1.19950825e+00,5.41494585e-04,1.19997576e+00
6.34961033e-11,7.74046512e-01,5.52084199e-02,1.19951417e+00,5.31761992e-04,1.19997614e+00
6.35742283e-11,7.73077545e-01,5.51908893e-02,1.19952002e+00,5.22204184e-04,1.19997651e+00
6.36523533e-11,7.72103470e-01,5.51741876e-02,1.19952579e+00,5.12818027e-04,1.19997688e+00
6.37304783e-11,7.71124278e-01,5.51583186e-02,1.19953150e+00,5.03600442e-04,1.19997724e+00
6.38086033e-11,7.70139959e-01,5.51432860e-02,1.19953714e+00,4.94548407e-04,1.19997760e+00
6.38867283e-11,7.69150503e-01,5.51290937e-02,1.19954271e+00,4.85658952e-04,1.19997795e+00
6.39648533e-11,7.68155900e-01,5.51157453e-02,1.19954821e+00,4.76929162e-04,1.19997830e+00
6.40429783e-11,7.67156140e-01,5.51032449e-02,1.19955365e+00,4.68356172e-04,1.19997864e+00
6.41211033e-11,7.66151213e-01,5.50915963e-02,1.19955902e+00,4.59937171e-04,1.19997897e+00
6.41992283e-11,7.65141107e-01,5.50808035e-02,1.19956433e+00,4.51669396e-04,1.19997930e+00
6.42773533e-11,7.64125813e-01,5.50708706e-02,1.19956957e+00,4.43550133e-04,1.19997963e+00
6.43554783e-11,7.63105318e-01,5.50618016e-02,1.19957475e+00,4.35576720e-04,1.19997994e+00
6.44336033e-11,7.62079613e-01,5.50536007e-02,1.19957987e+00,4.27746539e-04,1.19998026e+00
6.45117283e-11,7.61048686e-01,5.50462719e-02,1.19958492e+00,4.20057021e-04,1.19998057e+00
6.45898533e-11,7.60012526e-01,5.50398196e-02,1.19958992e+00,4.12505641e-04,1.19998087e+00
6.46679783e-11,7.58971121e-01,5.50342481e-02,1.19959485e+00,4.05089922e-04,1.19998117e+00
6.47461033e-11,7.57924458e-01,5.50295616e-02,1.19959973e+00,3.97807429e-04,1.19998147e+00
6.48242283e-11,7.56872528e-01,5.50257646e-02,1.19960455e+00,3.90655772e-04,1.19998176e+00
6.49023533e-11,7.55815317e-01,5.50228614e-02,1.19960930e+00,3.83632603e-04,1.19998204e+00
6.49804783e-11,7.54752813e-01,5.50208567e-02,1.19961401e+00,3.76735615e-04,1.19998232e+00
6.50586033e-11,7.53685003e-01,5.50197550e-02,1.19961865e+00,3.69962545e-04,1.19998260e+00
6.51367283e-11,7.52611876e-01,5.50195610e-02,1.19962324e+00,3.63311169e-04,1.19998287e+00
6.52148533e-11,7.51533418e-01,5.50202792e-02,1.19962777e+00,3.56779303e-04,1.19998314e+00
6.52929783e-11,7.50449616e-01,5.50219146e-02,1.19963225e+00,3.50364801e-04,1.19998341e+00
6.53711033e-11,7.49360457e-01,5.50244718e-02,1.19963668e+00,3.44065557e-04,1.19998367e+00
6.54492283e-11,7.48265927e-01,5.50279558e-02,1.19964105e+00,3.37879502e-04,1.19998392e+00
6.55273533e-11,7.47166013e-01,5.50323717e-02,1.19964537e+00,3.31804605e-04,1.19998417e+00
6.56054783e-11,7.46060701e-01,5.50377243e-02,1.19964964e+00,3.25838871e-04,1.19998442e+00
6.56836033e-11,7.44949977e-01,5.50440188e-02,1.19965386e+00,3.19980338e-04,1.19998467e+00
6.57617283e-11,7.43833826e-01,5.50512603e-02,1.19965802e+00,3.14227084e-04,1.19998491e+00
6.58398533e-11,7.42712235e-01,5.50594542e-02,1.19966214e+00,3.08577218e-04,1.19998514e+00
6.59179783e-11,7.41585187e-01,5.50686057e-02,1.19966620e+00,3.03028884e-04,1.19998538e+00
6.59961033e-11,7.40452669e-01,5.50787203e-02,1.19967022e+00,2.97580260e-04,1.19998560e+00
