Index       TIME              V(A)              V(C)              V(D)              V(S)             V(COUT)           V(_0_)            V(_1_)      
33       1.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
34       1.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
35       1.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
36       1.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
37       1.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
38       1.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
39       1.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
40       2.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
41       2.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
42       2.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
43       2.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
44       2.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
45       2.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
46       2.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
47       2.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
48       2.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
49       2.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
50       2.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
51       2.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
52       2.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
53       2.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
54       2.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
55       2.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
56       2.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
57       2.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
58       2.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
59       2.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
60       3.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
61       3.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
62       3.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
63       3.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
64       3.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
65       3.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
66       3.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
67       3.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
68       3.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
69       3.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
70       3.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
71       3.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
72       3.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
73       3.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
74       3.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
75       3.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
76       3.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
77       3.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
78       3.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
79       3.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
80       4.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
81       4.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
82       4.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
83       4.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
84       4.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
85       4.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
86       4.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
87       4.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
88       4.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
89       4.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
90       4.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
91       4.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
92       4.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
93       4.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
94       4.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
95       4.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
96       4.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
97       4.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
98       4.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
99       4.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
100      5.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
101      5.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
102      5.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
103      5.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
104      5.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
105      5.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
106      5.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
107      5.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
108      5.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
109      5.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
110      5.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
111      5.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
112      5.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
113      5.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
114      5.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
115      5.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
116      5.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
117      5.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
118      5.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
119      5.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
120      6.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
121      6.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
122      6.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
123      6.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
124      6.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
125      6.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
126      6.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
127      6.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
128      6.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
129      6.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
130      6.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
131      6.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
132      6.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
133      6.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
134      6.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
135      6.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
136      6.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
137      6.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
138      6.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
139      6.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
140      7.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
141      7.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
142      7.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
143      7.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
144      7.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
145      7.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
146      7.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
147      7.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
148      7.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
149      7.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
150      7.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
151      7.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
152      7.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
153      7.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
154      7.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
155      7.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
156      7.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
157      7.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
158      7.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
159      7.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
160      8.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
161      8.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
162      8.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
163      8.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
164      8.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
165      8.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
166      8.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
167      8.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
168      8.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
169      8.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
170      8.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
171      8.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
172      8.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
173      8.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
174      8.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
175      8.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
176      8.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
177      8.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
178      8.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
179      8.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
180      9.00000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
181      9.05000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
182      9.10000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
183      9.15000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
184      9.20000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
185      9.25000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
186      9.30000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
187      9.35000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
188      9.40000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
189      9.45000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
190      9.50000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
191      9.55000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
192      9.60000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
193      9.65000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
194      9.70000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
195      9.75000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
196      9.80000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
197      9.85000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
198      9.90000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
199      9.95000000e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
200      1.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
201      1.00500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
202      1.01000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
203      1.01500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
204      1.02000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
205      1.02500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
206      1.03000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
207      1.03500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
208      1.04000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
209      1.04500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
210      1.05000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
211      1.05500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
212      1.06000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
213      1.06500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
214      1.07000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
215      1.07500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
216      1.08000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
217      1.08500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
218      1.09000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
219      1.09500000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
220      1.10000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.20000000e+00    1.60124610e-09    1.20000000e+00    1.20000000e+00
