Index       TIME              V(A)              V(B)              V(C)              V(D)              V(S)             V(COUT)     
3190     1.50748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.21802582e-05    5.72792427e-09
3191     1.54348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.15633221e-05    5.72792427e-09
3192     1.57948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.09921285e-05    5.72792427e-09
3193     1.61548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.04622631e-05    5.72792427e-09
3194     1.65148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.96983215e-06    5.72792427e-09
3195     1.72348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.08302338e-06    5.72792427e-09
3196     1.79548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.30984112e-06    5.72792427e-09
3197     1.86748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.63138576e-06    5.72792427e-09
3198     1.93948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.03284384e-06    5.72792427e-09
3199     2.01148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.50212569e-06    5.72792427e-09
3200     2.08348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.02935335e-06    5.72792427e-09
3201     2.15548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.60638804e-06    5.72792427e-09
3202     2.22748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.22646435e-06    5.72792427e-09
3203     2.29948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.88393662e-06    5.72792427e-09
3204     2.37148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.57404751e-06    5.72792427e-09
3205     2.44348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.29278055e-06    5.72792427e-09
3206     2.51548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.03671212e-06    5.72792427e-09
3207     2.58748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.80292165e-06    5.72792427e-09
3208     2.73148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.39192852e-06    5.72792427e-09
3209     2.87548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.04435742e-06    5.72792427e-09
3210     3.01948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.74768017e-06    5.72792427e-09
3211     3.16348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.49243454e-06    5.72792427e-09
3212     3.30748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.27125078e-06    5.72792427e-09
3213     3.45148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.07831605e-06    5.72792427e-09
3214     3.59548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.90902344e-06    5.72792427e-09
3215     3.73948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.75965061e-06    5.72792427e-09
3216     3.88348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.62719923e-06    5.72792427e-09
3217     4.02748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.50919576e-06    5.72792427e-09
3218     4.31548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.30840549e-06    5.72792427e-09
3219     4.60348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.14535426e-06    5.72792427e-09
3220     4.89148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01113682e-06    5.72792427e-09
3221     5.17948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.99270120e-07    5.72792427e-09
3222     5.46748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.05113952e-07    5.72792427e-09
3223     5.75548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.25057355e-07    5.72792427e-09
3224     6.04348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.56469408e-07    5.72792427e-09
3225     6.33148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.97211424e-07    5.72792427e-09
3226     6.90748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.00365095e-07    5.72792427e-09
3227     7.48348048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.25474094e-07    5.72792427e-09
3228     8.05948048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.66437295e-07    5.72792427e-09
3229     8.63548048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.18950120e-07    5.72792427e-09
3230     9.21148048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.80306855e-07    5.72792427e-09
3231     9.78748048e-09    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.48320010e-07    5.72792427e-09
3232     1.09394805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.98912030e-07    5.72792427e-09
3233     1.20914805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.63106604e-07    5.72792427e-09
3234     1.32434805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.36476701e-07    5.72792427e-09
3235     1.43954805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.15933647e-07    5.72792427e-09
3236     1.55474805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.99567088e-08    5.72792427e-09
3237     1.78514805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    7.65547646e-08    5.72792427e-09
3238     2.24594805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.94599109e-08    5.72792427e-09
3239     2.70674805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.52521478e-08    5.72792427e-09
3240     3.16754805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.70270081e-08    5.72792427e-09
3241     4.08914805e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.77561737e-08    5.72792427e-09
3242     5.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.34920423e-08    5.72792427e-09
3243     5.00036000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.54117647e-04    1.34733070e-08    5.72792427e-09
3244     5.00072000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.08235294e-04    1.34612673e-08    5.72792428e-09
3245     5.00144000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.01647059e-03    1.34441158e-08    5.72792428e-09
3246     5.00288000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.03294118e-03    1.34277574e-08    5.72792428e-09
3247     5.00576000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.06588235e-03    1.34112579e-08    5.72792427e-09
3248     5.01152000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    8.13176471e-03    1.33915319e-08    5.72792427e-09
3249     5.02304000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.62635294e-02    1.33517260e-08    5.72792427e-09
3250     5.04608000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.25270588e-02    1.32735078e-08    5.72792427e-09
3251     5.09216000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.50541176e-02    1.31196462e-08    5.72792427e-09
3252     5.18432000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    1.30108235e-01    1.28245725e-08    5.72792427e-09
3253     5.36864000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    2.60216471e-01    1.22783018e-08    5.72792427e-09
3254     5.46080000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    3.25270588e-01    1.20304115e-08    5.72792431e-09
3255     5.64512000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.55378824e-01    1.15611890e-08    5.72792428e-09
3256     5.66816000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.71642353e-01    1.15060393e-08    5.72792431e-09
3257     5.69027784e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.87254948e-01    1.14536846e-08    5.72792432e-09
3258     5.70133677e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.95061246e-01    1.14276757e-08    5.72792432e-09
3259     5.70686623e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    4.98964395e-01    1.14147136e-08    5.72792432e-09
3260     5.71077865e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.01726105e-01    1.14056303e-08    5.72792432e-09
3261     5.71469107e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.04487815e-01    1.13967708e-08    5.72792430e-09
3262     5.71821225e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.06973354e-01    1.13893147e-08    5.72792429e-09
3263     5.72115386e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.09049784e-01    1.13835895e-08    5.72792429e-09
3264     5.72380131e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.10918571e-01    1.13788587e-08    5.72792428e-09
3265     5.72644876e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.12787359e-01    1.13745436e-08    5.72792428e-09
3266     5.72909621e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.14656146e-01    1.13706552e-08    5.72792428e-09
3267     5.73174366e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.16524933e-01    1.13672036e-08    5.72792428e-09
3268     5.73439110e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.18393721e-01    1.13641984e-08    5.72792428e-09
3269     5.73703855e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.20262508e-01    1.13616497e-08    5.72792428e-09
3270     5.73968600e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.22131295e-01    1.13595681e-08    5.72792428e-09
3271     5.74233345e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.24000083e-01    1.13579642e-08    5.72792428e-09
3272     5.74498090e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.25868870e-01    1.13568504e-08    5.72792428e-09
3273     5.74762835e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.27737657e-01    1.13562388e-08    5.72792428e-09
3274     5.75027580e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.29606444e-01    1.13561431e-08    5.72792428e-09
3275     5.75265850e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.31288353e-01    1.13565099e-08    5.72792428e-09
3276     5.75504120e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.32970262e-01    1.13573174e-08    5.72792428e-09
3277     5.75742391e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.34652170e-01    1.13585779e-08    5.72792428e-09
3278     5.75980661e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.36334079e-01    1.13603038e-08    5.72792428e-09
3279     5.76218932e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.38015987e-01    1.13625090e-08    5.72792428e-09
3280     5.76457202e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.39697896e-01    1.13652079e-08    5.72792428e-09
3281     5.76695472e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.41379805e-01    1.13684161e-08    5.72792428e-09
3282     5.76909916e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.42893522e-01    1.13717525e-08    5.72792428e-09
3283     5.77124359e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.44407240e-01    1.13755279e-08    5.72792428e-09
3284     5.77338802e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.45920958e-01    1.13797561e-08    5.72792428e-09
3285     5.77553246e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.47434675e-01    1.13844519e-08    5.72792428e-09
3286     5.77767689e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.48948393e-01    1.13896309e-08    5.72792428e-09
3287     5.77982132e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.50462111e-01    1.13953101e-08    5.72792428e-09
3288     5.78196576e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.51975829e-01    1.14015072e-08    5.72792428e-09
3289     5.78389575e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.53338174e-01    1.14075432e-08    5.72792428e-09
3290     5.78582574e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.54700520e-01    1.14140295e-08    5.72792428e-09
3291     5.78775573e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.56062866e-01    1.14209819e-08    5.72792428e-09
3292     5.78968572e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.57425212e-01    1.14284176e-08    5.72792428e-09
3293     5.79161571e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.58787558e-01    1.14363550e-08    5.72792428e-09
3294     5.79354570e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.60149904e-01    1.14448134e-08    5.72792428e-09
3295     5.79528269e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.61376016e-01    1.14528886e-08    5.72792428e-09
3296     5.79701968e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.62602127e-01    1.14614190e-08    5.72792428e-09
3297     5.79875667e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.63828238e-01    1.14704224e-08    5.72792428e-09
3298     5.80049366e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.65054350e-01    1.14799174e-08    5.72792428e-09
3299     5.80223065e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.66280461e-01    1.14899236e-08    5.72792428e-09
3300     5.80379395e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.67383961e-01    1.14993839e-08    5.72792428e-09
3301     5.80535724e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.68487461e-01    1.15092925e-08    5.72792428e-09
3302     5.80692053e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.69590962e-01    1.15196670e-08    5.72792428e-09
3303     5.80848382e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.70694462e-01    1.15305264e-08    5.72792428e-09
3304     5.81004711e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.71797962e-01    1.15418912e-08    5.72792428e-09
3305     5.81161040e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.72901462e-01    1.15537830e-08    5.72792428e-09
3306     5.81301737e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.73894612e-01    1.15649553e-08    5.72792429e-09
3307     5.81442433e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.74887763e-01    1.15765917e-08    5.72792429e-09
3308     5.81583129e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.75880913e-01    1.15887115e-08    5.72792429e-09
3309     5.81723826e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.76874063e-01    1.16013359e-08    5.72792429e-09
3310     5.81864522e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.77867213e-01    1.16144869e-08    5.72792429e-09
3311     5.81991149e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.78761048e-01    1.16267926e-08    5.72792429e-09
3312     5.82117775e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.79654884e-01    1.16395632e-08    5.72792429e-09
3313     5.82244402e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.80548719e-01    1.16528185e-08    5.72792429e-09
3314     5.82371028e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.81442554e-01    1.16665801e-08    5.72792429e-09
3315     5.82497655e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.82336389e-01    1.16808707e-08    5.72792429e-09
3316     5.82611619e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.83140841e-01    1.16942046e-08    5.72792429e-09
3317     5.82725583e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.83945292e-01    1.17080062e-08    5.72792429e-09
3318     5.82839547e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.84749744e-01    1.17222963e-08    5.72792429e-09
3319     5.82953511e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.85554196e-01    1.17370964e-08    5.72792429e-09
3320     5.83067475e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.86358647e-01    1.17524303e-08    5.72792429e-09
3321     5.83170043e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.87082654e-01    1.17667078e-08    5.72792429e-09
3322     5.83272610e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.87806660e-01    1.17814578e-08    5.72792429e-09
3323     5.83375178e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.88530667e-01    1.17967015e-08    5.72792429e-09
3324     5.83477745e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.89254673e-01    1.18124615e-08    5.72792429e-09
3325     5.83580313e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.89978680e-01    1.18287618e-08    5.72792429e-09
3326     5.83672624e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.90630286e-01    1.18439154e-08    5.72792429e-09
3327     5.83764935e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.91281892e-01    1.18595479e-08    5.72792429e-09
3328     5.83857245e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.91933497e-01    1.18756812e-08    5.72792429e-09
3329     5.83949556e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.92585103e-01    1.18923385e-08    5.72792429e-09
3330     5.84041867e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.93236709e-01    1.19095446e-08    5.72792429e-09
3331     5.84124947e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.93823154e-01    1.19255210e-08    5.72792429e-09
3332     5.84208027e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.94409600e-01    1.19419843e-08    5.72792429e-09
3333     5.84291106e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.94996045e-01    1.19589569e-08    5.72792429e-09
3334     5.84374186e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.95582490e-01    1.19764626e-08    5.72792429e-09
3335     5.84457266e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.96168935e-01    1.19945269e-08    5.72792429e-09
3336     5.84532038e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.96696736e-01    1.20112847e-08    5.72792429e-09
3337     5.84606809e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.97224537e-01    1.20285385e-08    5.72792429e-09
3338     5.84681581e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.97752338e-01    1.20463113e-08    5.72792429e-09
3339     5.84756353e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.98280138e-01    1.20646274e-08    5.72792429e-09
3340     5.84831125e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.98807939e-01    1.20835132e-08    5.72792429e-09
3341     5.84898419e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.99282960e-01    1.21010202e-08    5.72792429e-09
3342     5.84965714e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    5.99757980e-01    1.21190334e-08    5.72792429e-09
3343     5.85033008e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.00233001e-01    1.21375761e-08    5.72792429e-09
3344     5.85100303e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.00708022e-01    1.21566734e-08    5.72792429e-09
3345     5.85167598e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.01183042e-01    1.21763523e-08    5.72792429e-09
3346     5.85228163e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.01610561e-01    1.21945838e-08    5.72792429e-09
3347     5.85288728e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.02038080e-01    1.22133321e-08    5.72792429e-09
3348     5.85349293e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.02465598e-01    1.22326213e-08    5.72792429e-09
3349     5.85409858e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.02893117e-01    1.22524769e-08    5.72792429e-09
3350     5.85464367e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.03277883e-01    1.22708537e-08    5.72792429e-09
3351     5.85518875e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.03662650e-01    1.22897329e-08    5.72792429e-09
3352     5.85573384e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.04047417e-01    1.23091374e-08    5.72792429e-09
3353     5.85627893e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.04432184e-01    1.23290915e-08    5.72792429e-09
3354     5.85682401e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.04816950e-01    1.23496213e-08    5.72792429e-09
3355     5.85731459e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.05163240e-01    1.23686129e-08    5.72792429e-09
3356     5.85780517e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.05509530e-01    1.23881149e-08    5.72792429e-09
3357     5.85829575e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.05855821e-01    1.24081503e-08    5.72792429e-09
3358     5.85878632e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.06202111e-01    1.24287439e-08    5.72792429e-09
3359     5.85927690e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.06548401e-01    1.24499217e-08    5.72792429e-09
3360     5.85971842e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.06860062e-01    1.24695041e-08    5.72792429e-09
3361     5.86015994e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.07171723e-01    1.24896043e-08    5.72792429e-09
3362     5.86060146e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.07483384e-01    1.25102455e-08    5.72792429e-09
3363     5.86104298e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.07795045e-01    1.25314525e-08    5.72792429e-09
3364     5.86148450e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.08106706e-01    1.25532514e-08    5.72792429e-09
3365     5.86188187e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.08387201e-01    1.25733996e-08    5.72792429e-09
3366     5.86227924e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.08667696e-01    1.25940720e-08    5.72792429e-09
3367     5.86267660e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.08948191e-01    1.26152919e-08    5.72792429e-09
3368     5.86307397e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.09228686e-01    1.26370840e-08    5.72792429e-09
3369     5.86343160e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.09481131e-01    1.26572075e-08    5.72792429e-09
3370     5.86378923e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.09733577e-01    1.26778362e-08    5.72792429e-09
3371     5.86414686e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.09986022e-01    1.26989917e-08    5.72792429e-09
3372     5.86450450e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.10238468e-01    1.27206971e-08    5.72792429e-09
3373     5.86486213e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.10490913e-01    1.27429768e-08    5.72792429e-09
3374     5.86518399e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.10718114e-01    1.27635402e-08    5.72792429e-09
3375     5.86550586e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.10945315e-01    1.27846074e-08    5.72792429e-09
3376     5.86582773e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.11172516e-01    1.28061947e-08    5.72792429e-09
3377     5.86614960e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.11399717e-01    1.28283163e-08    5.72792429e-09
3378     5.86647147e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.11626918e-01    1.28509847e-08    5.72792429e-09
3379     5.86679333e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.11854118e-01    1.28742112e-08    5.72792429e-09
3380     5.86711520e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.12081319e-01    1.28980065e-08    5.72792429e-09
3381     5.86743707e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.12308520e-01    1.29223804e-08    5.72792429e-09
3382     5.86775894e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.12535721e-01    1.29473422e-08    5.72792429e-09
3383     5.86808081e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.12762922e-01    1.29729009e-08    5.72792429e-09
3384     5.86840267e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.12990123e-01    1.29990653e-08    5.72792429e-09
3385     5.86872454e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.13217324e-01    1.30258437e-08    5.72792429e-09
3386     5.86904641e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.13444525e-01    1.30532447e-08    5.72792429e-09
3387     5.86936828e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.13671726e-01    1.30812765e-08    5.72792429e-09
3388     5.86969015e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.13898927e-01    1.31099475e-08    5.72792429e-09
3389     5.87001201e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.14126128e-01    1.31392661e-08    5.72792429e-09
3390     5.87033388e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.14353328e-01    1.31692406e-08    5.72792429e-09
3391     5.87065575e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.14580529e-01    1.31998797e-08    5.72792429e-09
3392     5.87097762e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.14807730e-01    1.32311919e-08    5.72792429e-09
3393     5.87129949e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.15034931e-01    1.32631861e-08    5.72792429e-09
3394     5.87162135e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.15262132e-01    1.32958714e-08    5.72792429e-09
3395     5.87194322e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.15489333e-01    1.33292570e-08    5.72792429e-09
3396     5.87226509e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.15716534e-01    1.33633521e-08    5.72792429e-09
3397     5.87258696e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.15943735e-01    1.33981665e-08    5.72792429e-09
3398     5.87290883e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.16170936e-01    1.34337099e-08    5.72792429e-09
3399     5.87323069e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.16398137e-01    1.34699926e-08    5.72792429e-09
3400     5.87355256e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    6.16625338e-01    1.35070248e-08    5.72792429e-09
